1,"select top # p.objid, p.ra, p.dec, p.psfmag_u, p.psfmagerr_u, p.g, p.r, p.i, p.z from photoobj p, dbo.fgetNearByObjEq(#,#,#) n where p.objid=n.objid"
2019-10-23 13:34:00,1
