263,select * from fDocFunctionParams(&&&)
2019-10-23 00:08:00,5
2019-10-23 00:15:00,3
2019-10-23 01:05:00,1
2019-10-23 01:12:00,1
2019-10-23 02:26:00,2
2019-10-23 02:53:00,1
2019-10-23 03:39:00,3
2019-10-23 03:40:00,3
2019-10-23 04:59:00,7
2019-10-23 05:00:00,14
2019-10-23 05:04:00,1
2019-10-23 05:05:00,9
2019-10-23 05:06:00,3
2019-10-23 06:53:00,2
2019-10-23 07:29:00,3
2019-10-23 07:49:00,3
2019-10-23 08:05:00,2
2019-10-23 08:14:00,3
2019-10-23 08:19:00,1
2019-10-23 08:20:00,1
2019-10-23 08:21:00,2
2019-10-23 08:41:00,3
2019-10-23 08:48:00,2
2019-10-23 09:19:00,1
2019-10-23 09:39:00,3
2019-10-23 09:50:00,18
2019-10-23 09:51:00,3
2019-10-23 09:59:00,5
2019-10-23 10:13:00,1
2019-10-23 10:28:00,1
2019-10-23 11:08:00,1
2019-10-23 11:53:00,1
2019-10-23 12:05:00,2
2019-10-23 12:17:00,3
2019-10-23 12:24:00,2
2019-10-23 13:34:00,2
2019-10-23 13:37:00,2
2019-10-23 13:47:00,1
2019-10-23 14:07:00,1
2019-10-23 14:34:00,2
2019-10-23 14:57:00,2
2019-10-23 15:11:00,3
2019-10-23 15:13:00,1
2019-10-23 15:28:00,1
2019-10-23 15:32:00,1
2019-10-23 15:53:00,1
2019-10-23 16:15:00,1
2019-10-23 16:18:00,1
2019-10-23 16:19:00,2
2019-10-23 16:29:00,6
2019-10-23 16:30:00,6
2019-10-23 16:31:00,7
2019-10-23 16:32:00,6
2019-10-23 16:33:00,3
2019-10-23 16:40:00,1
2019-10-23 16:44:00,3
2019-10-23 17:47:00,2
2019-10-23 17:48:00,5
2019-10-23 17:49:00,2
2019-10-23 18:00:00,1
2019-10-23 18:35:00,3
2019-10-23 18:43:00,2
2019-10-23 19:01:00,8
2019-10-23 19:02:00,2
2019-10-23 19:35:00,3
2019-10-23 19:38:00,2
2019-10-23 19:59:00,2
2019-10-23 20:45:00,7
2019-10-23 20:46:00,4
2019-10-23 21:04:00,3
2019-10-23 21:47:00,5
2019-10-23 21:48:00,5
2019-10-23 21:49:00,4
2019-10-23 22:11:00,2
2019-10-23 23:04:00,4
2019-10-23 23:05:00,4
2019-10-23 23:06:00,5
2019-10-23 23:07:00,7
2019-10-23 23:08:00,5
2019-10-23 23:30:00,2
2019-10-23 23:44:00,4
2019-10-23 23:45:00,1
