8166,select * from sqllogall2#_#_#h_to_#_#h where mm = # and dd = # and hh = #
2019-10-23 11:53:00,10
2019-10-23 11:54:00,10
2019-10-23 11:55:00,9
2019-10-23 11:56:00,16
2019-10-23 11:57:00,30
2019-10-23 11:58:00,34
2019-10-23 11:59:00,33
2019-10-23 12:00:00,29
2019-10-23 12:01:00,33
2019-10-23 12:02:00,31
2019-10-23 12:03:00,30
2019-10-23 12:04:00,23
2019-10-23 12:05:00,27
2019-10-23 12:06:00,30
2019-10-23 12:07:00,29
2019-10-23 12:08:00,28
2019-10-23 12:09:00,27
2019-10-23 12:10:00,22
2019-10-23 12:11:00,26
2019-10-23 12:12:00,29
2019-10-23 12:13:00,28
2019-10-23 12:14:00,28
2019-10-23 12:15:00,28
2019-10-23 12:16:00,27
2019-10-23 12:17:00,22
2019-10-23 12:18:00,23
2019-10-23 12:19:00,13
2019-10-23 12:21:00,25
2019-10-23 12:22:00,38
2019-10-23 12:23:00,30
2019-10-23 12:24:00,27
2019-10-23 12:25:00,36
2019-10-23 12:26:00,36
2019-10-23 12:27:00,32
2019-10-23 12:28:00,32
2019-10-23 12:29:00,29
2019-10-23 12:30:00,27
2019-10-23 12:31:00,29
2019-10-23 12:32:00,27
2019-10-23 12:33:00,22
2019-10-23 12:34:00,23
2019-10-23 12:35:00,21
2019-10-23 12:36:00,21
2019-10-23 12:37:00,22
2019-10-23 12:38:00,21
2019-10-23 12:39:00,21
2019-10-23 12:40:00,21
2019-10-23 12:41:00,20
2019-10-23 12:42:00,19
2019-10-23 12:43:00,15
2019-10-23 12:44:00,16
2019-10-23 12:45:00,19
2019-10-23 12:46:00,19
2019-10-23 12:47:00,19
2019-10-23 12:48:00,18
2019-10-23 12:49:00,18
2019-10-23 12:50:00,18
2019-10-23 12:51:00,16
2019-10-23 12:52:00,7
2019-10-23 12:57:00,23
2019-10-23 12:58:00,35
2019-10-23 12:59:00,37
2019-10-23 13:00:00,19
2019-10-23 13:01:00,33
2019-10-23 13:02:00,31
2019-10-23 13:03:00,32
2019-10-23 13:04:00,32
2019-10-23 13:05:00,33
2019-10-23 13:06:00,28
2019-10-23 13:07:00,28
2019-10-23 13:08:00,23
2019-10-23 13:09:00,28
2019-10-23 13:10:00,25
2019-10-23 13:11:00,24
2019-10-23 13:12:00,26
2019-10-23 13:13:00,19
2019-10-23 13:14:00,26
2019-10-23 13:15:00,25
2019-10-23 13:16:00,28
2019-10-23 13:17:00,27
2019-10-23 13:18:00,29
2019-10-23 13:19:00,22
2019-10-23 13:20:00,13
2019-10-23 13:21:00,10
2019-10-23 13:22:00,6
2019-10-23 13:23:00,6
2019-10-23 13:24:00,4
2019-10-23 13:32:00,1
2019-10-23 14:01:00,19
2019-10-23 14:02:00,38
2019-10-23 14:03:00,40
2019-10-23 14:04:00,34
2019-10-23 14:05:00,21
2019-10-23 14:06:00,28
2019-10-23 14:07:00,23
2019-10-23 14:08:00,24
2019-10-23 14:09:00,21
2019-10-23 14:10:00,21
2019-10-23 14:11:00,10
2019-10-23 14:12:00,15
2019-10-23 14:13:00,23
2019-10-23 14:14:00,23
2019-10-23 14:15:00,23
2019-10-23 14:16:00,23
2019-10-23 14:17:00,24
2019-10-23 14:18:00,23
2019-10-23 14:19:00,20
2019-10-23 14:20:00,23
2019-10-23 14:21:00,22
2019-10-23 14:22:00,23
2019-10-23 14:23:00,21
2019-10-23 14:24:00,22
2019-10-23 14:25:00,17
2019-10-23 14:26:00,20
2019-10-23 14:27:00,20
2019-10-23 14:28:00,21
2019-10-23 14:29:00,21
2019-10-23 14:30:00,21
2019-10-23 14:31:00,20
2019-10-23 14:32:00,22
2019-10-23 14:33:00,17
2019-10-23 14:42:00,4
2019-10-23 14:43:00,34
2019-10-23 14:44:00,40
2019-10-23 14:45:00,40
2019-10-23 14:46:00,39
2019-10-23 14:47:00,38
2019-10-23 14:48:00,32
2019-10-23 14:49:00,32
2019-10-23 14:50:00,37
2019-10-23 14:51:00,35
2019-10-23 14:52:00,36
2019-10-23 14:53:00,34
2019-10-23 14:54:00,34
2019-10-23 14:55:00,32
2019-10-23 14:56:00,29
2019-10-23 14:57:00,31
2019-10-23 14:58:00,30
2019-10-23 14:59:00,28
2019-10-23 15:00:00,23
2019-10-23 15:01:00,27
2019-10-23 15:02:00,27
2019-10-23 15:03:00,27
2019-10-23 15:04:00,28
2019-10-23 15:06:00,1
2019-10-23 15:07:00,37
2019-10-23 15:08:00,35
2019-10-23 15:09:00,29
2019-10-23 15:10:00,39
2019-10-23 15:11:00,38
2019-10-23 15:12:00,37
2019-10-23 15:13:00,36
2019-10-23 15:14:00,35
2019-10-23 15:15:00,34
2019-10-23 15:16:00,32
2019-10-23 15:17:00,29
2019-10-23 15:18:00,29
2019-10-23 15:19:00,27
2019-10-23 15:20:00,26
2019-10-23 15:21:00,27
2019-10-23 15:22:00,23
2019-10-23 15:23:00,25
2019-10-23 15:24:00,25
2019-10-23 15:25:00,26
2019-10-23 15:26:00,23
2019-10-23 15:27:00,23
2019-10-23 15:28:00,20
2019-10-23 15:29:00,14
2019-10-23 15:30:00,22
2019-10-23 15:31:00,20
2019-10-23 15:32:00,20
2019-10-23 15:33:00,5
2019-10-23 15:39:00,37
2019-10-23 15:40:00,3
2019-10-23 15:48:00,27
2019-10-23 15:49:00,39
2019-10-23 15:50:00,36
2019-10-23 15:51:00,34
2019-10-23 15:52:00,30
2019-10-23 15:53:00,23
2019-10-23 15:54:00,25
2019-10-23 15:55:00,25
2019-10-23 15:56:00,25
2019-10-23 15:57:00,23
2019-10-23 15:58:00,22
2019-10-23 15:59:00,22
2019-10-23 16:00:00,21
2019-10-23 16:01:00,21
2019-10-23 16:02:00,23
2019-10-23 16:03:00,22
2019-10-23 16:04:00,21
2019-10-23 16:05:00,21
2019-10-23 16:06:00,20
2019-10-23 16:07:00,19
2019-10-23 16:08:00,16
2019-10-23 16:09:00,13
2019-10-23 16:19:00,20
2019-10-23 16:20:00,34
2019-10-23 16:21:00,33
2019-10-23 16:22:00,29
2019-10-23 16:23:00,30
2019-10-23 16:24:00,28
2019-10-23 16:25:00,18
2019-10-23 16:30:00,17
2019-10-23 16:31:00,31
2019-10-23 16:32:00,31
2019-10-23 16:33:00,26
2019-10-23 16:34:00,25
2019-10-23 16:35:00,21
2019-10-23 16:36:00,23
2019-10-23 16:37:00,21
2019-10-23 16:38:00,20
2019-10-23 16:39:00,20
2019-10-23 16:40:00,18
2019-10-23 16:41:00,18
2019-10-23 16:42:00,18
2019-10-23 16:43:00,18
2019-10-23 16:44:00,16
2019-10-23 16:45:00,15
2019-10-23 16:46:00,16
2019-10-23 16:47:00,16
2019-10-23 16:48:00,15
2019-10-23 16:49:00,15
2019-10-23 16:50:00,15
2019-10-23 16:51:00,15
2019-10-23 16:52:00,15
2019-10-23 16:53:00,15
2019-10-23 16:54:00,13
2019-10-23 16:55:00,11
2019-10-23 16:56:00,12
2019-10-23 16:57:00,14
2019-10-23 16:58:00,14
2019-10-23 16:59:00,15
2019-10-23 17:00:00,13
2019-10-23 17:01:00,15
2019-10-23 17:02:00,12
2019-10-23 17:03:00,14
2019-10-23 17:04:00,13
2019-10-23 17:05:00,14
2019-10-23 17:06:00,15
2019-10-23 17:07:00,13
2019-10-23 17:08:00,13
2019-10-23 17:09:00,12
2019-10-23 17:10:00,14
2019-10-23 17:11:00,14
2019-10-23 17:12:00,13
2019-10-23 17:13:00,14
2019-10-23 17:14:00,13
2019-10-23 17:15:00,3
