155,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-10-23 00:16:00,1
2019-10-23 00:53:00,1
2019-10-23 01:13:00,1
2019-10-23 01:36:00,1
2019-10-23 01:53:00,1
2019-10-23 01:57:00,1
2019-10-23 02:00:00,1
2019-10-23 02:04:00,1
2019-10-23 02:21:00,1
2019-10-23 02:33:00,1
2019-10-23 03:12:00,1
2019-10-23 03:27:00,2
2019-10-23 03:36:00,1
2019-10-23 03:38:00,1
2019-10-23 03:43:00,1
2019-10-23 04:07:00,1
2019-10-23 04:34:00,1
2019-10-23 04:48:00,1
2019-10-23 05:57:00,1
2019-10-23 06:36:00,1
2019-10-23 06:50:00,1
2019-10-23 07:01:00,1
2019-10-23 07:16:00,1
2019-10-23 07:23:00,1
2019-10-23 07:36:00,2
2019-10-23 07:39:00,1
2019-10-23 07:41:00,2
2019-10-23 07:50:00,1
2019-10-23 07:51:00,1
2019-10-23 07:54:00,1
2019-10-23 07:58:00,1
2019-10-23 08:03:00,1
2019-10-23 08:06:00,1
2019-10-23 08:15:00,1
2019-10-23 08:22:00,1
2019-10-23 08:23:00,3
2019-10-23 08:29:00,1
2019-10-23 08:38:00,1
2019-10-23 08:56:00,1
2019-10-23 09:01:00,1
2019-10-23 09:24:00,1
2019-10-23 09:31:00,1
2019-10-23 09:33:00,1
2019-10-23 10:02:00,1
2019-10-23 10:37:00,1
2019-10-23 10:52:00,1
2019-10-23 10:56:00,1
2019-10-23 11:09:00,1
2019-10-23 11:32:00,1
2019-10-23 12:22:00,1
2019-10-23 12:38:00,1
2019-10-23 12:57:00,1
2019-10-23 12:58:00,1
2019-10-23 13:02:00,1
2019-10-23 13:05:00,1
2019-10-23 13:22:00,1
2019-10-23 13:33:00,1
2019-10-23 13:35:00,1
2019-10-23 13:48:00,1
2019-10-23 14:17:00,1
2019-10-23 14:19:00,1
2019-10-23 14:34:00,1
2019-10-23 14:37:00,1
2019-10-23 14:40:00,1
2019-10-23 14:43:00,1
2019-10-23 14:48:00,1
2019-10-23 14:49:00,1
2019-10-23 14:51:00,1
2019-10-23 14:52:00,1
2019-10-23 15:04:00,1
2019-10-23 15:07:00,1
2019-10-23 15:18:00,1
2019-10-23 16:22:00,1
2019-10-23 16:36:00,1
2019-10-23 16:49:00,1
2019-10-23 16:54:00,1
2019-10-23 16:57:00,1
2019-10-23 17:16:00,1
2019-10-23 17:22:00,1
2019-10-23 17:26:00,1
2019-10-23 17:41:00,1
2019-10-23 17:54:00,1
2019-10-23 18:04:00,1
2019-10-23 18:13:00,1
2019-10-23 18:15:00,1
2019-10-23 18:27:00,1
2019-10-23 18:28:00,1
2019-10-23 18:50:00,1
2019-10-23 18:56:00,1
2019-10-23 19:00:00,1
2019-10-23 19:01:00,1
2019-10-23 19:08:00,1
2019-10-23 19:09:00,1
2019-10-23 19:13:00,1
2019-10-23 19:15:00,1
2019-10-23 19:21:00,2
2019-10-23 19:29:00,1
2019-10-23 20:00:00,1
2019-10-23 20:27:00,1
2019-10-23 20:31:00,1
2019-10-23 20:38:00,1
2019-10-23 20:39:00,1
2019-10-23 20:41:00,2
2019-10-23 20:45:00,1
2019-10-23 20:46:00,2
2019-10-23 20:47:00,3
2019-10-23 20:48:00,2
2019-10-23 20:50:00,1
2019-10-23 20:51:00,1
2019-10-23 20:52:00,1
2019-10-23 20:55:00,2
2019-10-23 20:57:00,1
2019-10-23 20:58:00,1
2019-10-23 21:00:00,1
2019-10-23 21:04:00,1
2019-10-23 21:06:00,1
2019-10-23 21:07:00,2
2019-10-23 21:08:00,2
2019-10-23 21:09:00,1
2019-10-23 21:10:00,1
2019-10-23 21:11:00,1
2019-10-23 21:14:00,2
2019-10-23 21:20:00,1
2019-10-23 21:21:00,1
2019-10-23 21:22:00,2
2019-10-23 21:23:00,2
2019-10-23 21:24:00,1
2019-10-23 21:25:00,1
2019-10-23 21:27:00,1
2019-10-23 21:32:00,2
2019-10-23 21:48:00,1
2019-10-23 21:50:00,1
2019-10-23 22:13:00,1
2019-10-23 23:01:00,1
2019-10-23 23:04:00,1
2019-10-23 23:39:00,1
2019-10-23 23:43:00,1
