1,"select  dr7objid, l.logMass into mydb.Mr1#_group_#_stellarmass_suplement from PhotoObjDR7 as c, stellarMassFSPSGranEarlyDust   as l, PhotoObj as p, SpecObjAll as s        where     p.objID = c.dr8objid AND     s.bestObjID = p.objID AND      l.specObjID = s.specObjID AND     dr7objid = #"
2019-07-15 19:57:00,1
