1018,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-07-15 00:00:00,6
2019-07-15 00:01:00,3
2019-07-15 00:03:00,3
2019-07-15 00:11:00,3
2019-07-15 00:12:00,6
2019-07-15 00:13:00,3
2019-07-15 00:15:00,3
2019-07-15 00:18:00,3
2019-07-15 00:32:00,3
2019-07-15 00:38:00,3
2019-07-15 00:51:00,3
2019-07-15 00:53:00,3
2019-07-15 00:54:00,3
2019-07-15 00:59:00,3
2019-07-15 01:01:00,3
2019-07-15 01:04:00,3
2019-07-15 01:05:00,12
2019-07-15 01:11:00,3
2019-07-15 01:14:00,3
2019-07-15 01:20:00,3
2019-07-15 01:21:00,3
2019-07-15 01:26:00,3
2019-07-15 01:32:00,3
2019-07-15 01:37:00,3
2019-07-15 01:41:00,3
2019-07-15 01:43:00,3
2019-07-15 01:52:00,3
2019-07-15 01:55:00,3
2019-07-15 01:56:00,3
2019-07-15 02:01:00,3
2019-07-15 02:10:00,3
2019-07-15 02:17:00,6
2019-07-15 02:23:00,9
2019-07-15 02:31:00,3
2019-07-15 02:37:00,6
2019-07-15 02:38:00,3
2019-07-15 02:42:00,6
2019-07-15 02:54:00,6
2019-07-15 02:55:00,6
2019-07-15 03:09:00,3
2019-07-15 03:10:00,3
2019-07-15 03:11:00,3
2019-07-15 03:15:00,3
2019-07-15 03:16:00,3
2019-07-15 03:18:00,3
2019-07-15 03:19:00,3
2019-07-15 03:23:00,3
2019-07-15 03:28:00,3
2019-07-15 03:31:00,3
2019-07-15 03:34:00,3
2019-07-15 03:47:00,6
2019-07-15 03:50:00,3
2019-07-15 03:51:00,8
2019-07-15 03:52:00,10
2019-07-15 03:58:00,9
2019-07-15 04:16:00,3
2019-07-15 04:18:00,3
2019-07-15 04:20:00,3
2019-07-15 04:39:00,3
2019-07-15 04:42:00,3
2019-07-15 04:51:00,6
2019-07-15 04:55:00,3
2019-07-15 04:56:00,3
2019-07-15 05:10:00,3
2019-07-15 05:36:00,3
2019-07-15 05:44:00,3
2019-07-15 05:45:00,3
2019-07-15 05:56:00,3
2019-07-15 05:58:00,3
2019-07-15 05:59:00,3
2019-07-15 06:05:00,6
2019-07-15 06:20:00,3
2019-07-15 06:29:00,3
2019-07-15 06:30:00,3
2019-07-15 06:41:00,3
2019-07-15 06:43:00,3
2019-07-15 06:44:00,3
2019-07-15 06:57:00,3
2019-07-15 07:02:00,3
2019-07-15 07:05:00,3
2019-07-15 07:07:00,3
2019-07-15 07:08:00,3
2019-07-15 07:10:00,3
2019-07-15 07:11:00,3
2019-07-15 07:31:00,3
2019-07-15 07:37:00,6
2019-07-15 08:03:00,3
2019-07-15 08:04:00,3
2019-07-15 08:05:00,3
2019-07-15 08:27:00,3
2019-07-15 08:28:00,6
2019-07-15 08:37:00,3
2019-07-15 08:45:00,6
2019-07-15 08:49:00,3
2019-07-15 08:55:00,3
2019-07-15 09:01:00,3
