1,"SELECT objID, extinction_u, extinction_g, extinction_r, extinction_i, extinction_z, ra, dec, run, camcol, field FROM DR1#.PhotoObjAll WHERE run = #e+#   and camcol = #e+#   and field = #e+#"
2019-07-15 15:45:00,1
