1,"SELECT objID, extinction_u, extinction_g, extinction_r, extinction_i, extinction_z, ra, dec into mydb.extinction2_single from DR1#.PhotoObjAll WHERE run = #e+#   and camcol = #e+#   and field = #e+#"
2019-07-15 15:39:00,1
