11,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-07-15 14:26:00,1
2019-07-15 14:34:00,1
2019-07-15 14:39:00,1
2019-07-15 14:47:00,1
2019-07-15 14:50:00,1
2019-07-15 14:53:00,1
2019-07-15 14:55:00,1
2019-07-15 14:57:00,1
2019-07-15 15:00:00,1
2019-07-15 15:08:00,1
2019-07-15 15:14:00,1
