93,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-07-15 00:45:00,1
2019-07-15 00:51:00,1
2019-07-15 01:47:00,1
2019-07-15 01:53:00,1
2019-07-15 02:48:00,1
2019-07-15 02:53:00,1
2019-07-15 03:18:00,1
2019-07-15 03:47:00,1
2019-07-15 03:52:00,1
2019-07-15 04:35:00,9
2019-07-15 04:47:00,1
2019-07-15 04:54:00,1
2019-07-15 05:48:00,1
2019-07-15 05:58:00,1
2019-07-15 06:24:00,3
2019-07-15 06:25:00,1
2019-07-15 06:47:00,1
2019-07-15 06:53:00,1
2019-07-15 07:47:00,1
2019-07-15 07:53:00,1
2019-07-15 08:45:00,1
2019-07-15 08:50:00,1
2019-07-15 09:45:00,1
2019-07-15 09:51:00,2
2019-07-15 10:45:00,1
2019-07-15 10:52:00,1
2019-07-15 11:45:00,1
2019-07-15 11:51:00,1
2019-07-15 12:08:00,9
2019-07-15 12:45:00,1
2019-07-15 12:51:00,1
2019-07-15 13:45:00,1
2019-07-15 14:45:00,1
2019-07-15 15:45:00,1
2019-07-15 15:51:00,9
2019-07-15 15:57:00,9
2019-07-15 16:25:00,3
2019-07-15 16:26:00,6
2019-07-15 16:45:00,1
2019-07-15 17:11:00,9
2019-07-15 17:45:00,1
2019-07-15 18:45:00,1
2019-07-15 19:45:00,1
