11319,"SELECT TOP # p.objid,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-15 06:40:00,2
2019-07-15 06:44:00,15
2019-07-15 06:45:00,43
2019-07-15 06:46:00,2
2019-07-15 06:49:00,14
2019-07-15 06:50:00,2
2019-07-15 06:54:00,15
2019-07-15 06:55:00,43
2019-07-15 06:56:00,2
2019-07-15 06:57:00,1
2019-07-15 06:59:00,14
2019-07-15 07:00:00,2
2019-07-15 07:04:00,15
2019-07-15 07:05:00,41
2019-07-15 07:06:00,2
2019-07-15 07:09:00,14
2019-07-15 07:10:00,2
2019-07-15 07:14:00,14
2019-07-15 07:15:00,44
2019-07-15 07:16:00,2
2019-07-15 07:19:00,14
2019-07-15 07:20:00,2
2019-07-15 07:24:00,14
2019-07-15 07:25:00,44
2019-07-15 07:26:00,2
2019-07-15 07:29:00,14
2019-07-15 07:30:00,2
2019-07-15 07:34:00,14
2019-07-15 07:35:00,44
2019-07-15 07:36:00,2
2019-07-15 07:39:00,14
2019-07-15 07:40:00,2
2019-07-15 07:42:00,1
2019-07-15 07:44:00,14
2019-07-15 07:45:00,44
2019-07-15 07:46:00,2
2019-07-15 07:49:00,14
2019-07-15 07:50:00,3
2019-07-15 07:51:00,1
2019-07-15 07:54:00,14
2019-07-15 07:55:00,44
2019-07-15 07:56:00,2
2019-07-15 07:58:00,1
2019-07-15 07:59:00,14
2019-07-15 08:00:00,2
2019-07-15 08:04:00,14
2019-07-15 08:05:00,44
2019-07-15 08:06:00,3
2019-07-15 08:09:00,15
2019-07-15 08:10:00,2
2019-07-15 08:13:00,1
2019-07-15 08:14:00,14
2019-07-15 08:15:00,44
2019-07-15 08:16:00,2
2019-07-15 08:18:00,4
2019-07-15 08:19:00,18
2019-07-15 08:20:00,6
2019-07-15 08:21:00,8
2019-07-15 08:24:00,14
2019-07-15 08:25:00,43
2019-07-15 08:26:00,33
2019-07-15 08:29:00,14
2019-07-15 08:30:00,2
2019-07-15 08:31:00,30
2019-07-15 08:32:00,30
2019-07-15 08:34:00,14
2019-07-15 08:35:00,43
2019-07-15 08:36:00,3
2019-07-15 08:39:00,14
2019-07-15 08:40:00,2
2019-07-15 08:41:00,1
2019-07-15 08:42:00,1
2019-07-15 08:43:00,1
2019-07-15 08:44:00,15
2019-07-15 08:45:00,43
2019-07-15 08:46:00,4
2019-07-15 08:47:00,1
2019-07-15 08:49:00,15
2019-07-15 08:50:00,2
2019-07-15 08:54:00,15
2019-07-15 08:55:00,43
2019-07-15 08:56:00,4
2019-07-15 08:58:00,1
2019-07-15 08:59:00,14
2019-07-15 09:00:00,2
2019-07-15 09:01:00,1
2019-07-15 09:03:00,1
2019-07-15 09:04:00,14
2019-07-15 09:05:00,43
2019-07-15 09:06:00,3
2019-07-15 09:09:00,15
2019-07-15 09:10:00,2
2019-07-15 09:11:00,1
2019-07-15 09:13:00,1
2019-07-15 09:14:00,15
2019-07-15 09:15:00,43
2019-07-15 09:16:00,4
2019-07-15 09:19:00,14
2019-07-15 09:20:00,2
2019-07-15 09:22:00,1
2019-07-15 09:24:00,14
2019-07-15 09:25:00,44
2019-07-15 09:26:00,3
2019-07-15 09:28:00,1
2019-07-15 09:29:00,14
2019-07-15 09:30:00,2
2019-07-15 09:33:00,1
2019-07-15 09:34:00,14
2019-07-15 09:35:00,43
2019-07-15 09:36:00,3
2019-07-15 09:39:00,14
2019-07-15 09:40:00,2
2019-07-15 09:41:00,1
2019-07-15 09:44:00,14
2019-07-15 09:45:00,43
2019-07-15 09:46:00,3
2019-07-15 09:48:00,1
2019-07-15 09:49:00,13
2019-07-15 09:50:00,3
2019-07-15 09:53:00,1
2019-07-15 09:54:00,14
2019-07-15 09:55:00,43
2019-07-15 09:56:00,3
2019-07-15 09:58:00,1
2019-07-15 09:59:00,15
2019-07-15 10:00:00,3
2019-07-15 10:03:00,3
2019-07-15 10:04:00,14
2019-07-15 10:05:00,43
2019-07-15 10:06:00,5
2019-07-15 10:09:00,14
2019-07-15 10:10:00,3
2019-07-15 10:12:00,4
2019-07-15 10:14:00,15
2019-07-15 10:15:00,44
2019-07-15 10:16:00,4
2019-07-15 10:17:00,1
2019-07-15 10:19:00,9
2019-07-15 10:20:00,9
2019-07-15 10:23:00,2
2019-07-15 10:24:00,15
2019-07-15 10:25:00,44
2019-07-15 10:26:00,4
2019-07-15 10:29:00,10
2019-07-15 10:30:00,7
2019-07-15 10:31:00,1
2019-07-15 10:33:00,1
2019-07-15 10:34:00,15
2019-07-15 10:35:00,43
2019-07-15 10:36:00,4
2019-07-15 10:37:00,1
2019-07-15 10:39:00,10
2019-07-15 10:40:00,10
2019-07-15 10:41:00,1
2019-07-15 10:43:00,1
2019-07-15 10:44:00,14
2019-07-15 10:45:00,44
2019-07-15 10:46:00,3
2019-07-15 10:48:00,1
2019-07-15 10:49:00,9
2019-07-15 10:50:00,7
2019-07-15 10:54:00,14
2019-07-15 10:55:00,43
2019-07-15 10:56:00,3
2019-07-15 10:57:00,1
2019-07-15 10:59:00,10
2019-07-15 11:00:00,7
2019-07-15 11:01:00,1
2019-07-15 11:02:00,1
2019-07-15 11:03:00,1
2019-07-15 11:04:00,14
2019-07-15 11:05:00,44
2019-07-15 11:06:00,3
2019-07-15 11:08:00,1
2019-07-15 11:09:00,7
2019-07-15 11:10:00,9
2019-07-15 11:11:00,1
2019-07-15 11:12:00,1
2019-07-15 11:13:00,1
2019-07-15 11:14:00,14
2019-07-15 11:15:00,43
2019-07-15 11:16:00,4
2019-07-15 11:19:00,7
2019-07-15 11:20:00,9
2019-07-15 11:24:00,14
2019-07-15 11:25:00,43
2019-07-15 11:26:00,3
2019-07-15 11:29:00,7
2019-07-15 11:30:00,9
2019-07-15 11:34:00,14
2019-07-15 11:35:00,43
2019-07-15 11:36:00,3
2019-07-15 11:39:00,7
2019-07-15 11:40:00,9
2019-07-15 11:44:00,14
2019-07-15 11:45:00,43
2019-07-15 11:46:00,3
2019-07-15 11:49:00,7
2019-07-15 11:50:00,9
2019-07-15 11:54:00,14
2019-07-15 11:55:00,42
2019-07-15 11:56:00,4
2019-07-15 11:59:00,6
2019-07-15 12:00:00,10
2019-07-15 12:04:00,15
2019-07-15 12:05:00,42
2019-07-15 12:06:00,4
2019-07-15 12:09:00,6
2019-07-15 12:10:00,10
2019-07-15 12:14:00,14
2019-07-15 12:15:00,42
2019-07-15 12:16:00,4
2019-07-15 12:18:00,1
2019-07-15 12:19:00,7
2019-07-15 12:20:00,10
2019-07-15 12:21:00,1
2019-07-15 12:23:00,1
2019-07-15 12:24:00,14
2019-07-15 12:25:00,43
2019-07-15 12:26:00,5
2019-07-15 12:29:00,6
2019-07-15 12:30:00,11
2019-07-15 12:34:00,14
2019-07-15 12:35:00,43
2019-07-15 12:36:00,4
2019-07-15 12:37:00,1
2019-07-15 12:38:00,1
2019-07-15 12:39:00,6
2019-07-15 12:40:00,11
2019-07-15 12:41:00,1
2019-07-15 12:42:00,1
2019-07-15 12:43:00,1
2019-07-15 12:44:00,14
2019-07-15 12:45:00,44
2019-07-15 12:46:00,4
2019-07-15 12:47:00,2
2019-07-15 12:49:00,6
2019-07-15 12:50:00,11
2019-07-15 12:53:00,1
2019-07-15 12:54:00,14
2019-07-15 12:55:00,43
2019-07-15 12:56:00,4
2019-07-15 12:59:00,6
2019-07-15 13:00:00,10
2019-07-15 13:04:00,14
2019-07-15 13:05:00,43
2019-07-15 13:06:00,4
2019-07-15 13:09:00,7
2019-07-15 13:10:00,10
2019-07-15 13:12:00,1
2019-07-15 13:13:00,1
2019-07-15 13:14:00,14
2019-07-15 13:15:00,42
2019-07-15 13:16:00,5
2019-07-15 13:19:00,7
2019-07-15 13:20:00,10
2019-07-15 13:24:00,14
2019-07-15 13:25:00,43
2019-07-15 13:26:00,5
2019-07-15 13:27:00,1
2019-07-15 13:29:00,7
2019-07-15 13:30:00,10
2019-07-15 13:31:00,1
2019-07-15 13:32:00,1
2019-07-15 13:34:00,14
2019-07-15 13:35:00,40
2019-07-15 13:36:00,6
2019-07-15 13:37:00,1
2019-07-15 13:39:00,7
2019-07-15 13:40:00,11
2019-07-15 13:43:00,1
2019-07-15 13:44:00,14
2019-07-15 13:45:00,41
2019-07-15 13:46:00,7
2019-07-15 13:49:00,6
2019-07-15 13:50:00,11
2019-07-15 13:52:00,1
2019-07-15 13:53:00,1
2019-07-15 13:54:00,14
2019-07-15 13:55:00,41
2019-07-15 13:56:00,6
2019-07-15 13:57:00,1
2019-07-15 13:59:00,7
2019-07-15 14:00:00,12
2019-07-15 14:02:00,1
2019-07-15 14:04:00,15
2019-07-15 14:05:00,40
2019-07-15 14:06:00,6
2019-07-15 14:07:00,1
2019-07-15 14:09:00,4
2019-07-15 14:10:00,13
2019-07-15 14:12:00,1
2019-07-15 14:14:00,15
2019-07-15 14:15:00,40
2019-07-15 14:16:00,6
2019-07-15 14:17:00,1
2019-07-15 14:19:00,4
2019-07-15 14:20:00,12
2019-07-15 14:23:00,1
2019-07-15 14:24:00,14
2019-07-15 14:25:00,40
2019-07-15 14:26:00,6
2019-07-15 14:29:00,4
2019-07-15 14:30:00,12
2019-07-15 14:32:00,1
2019-07-15 14:34:00,14
2019-07-15 14:35:00,40
2019-07-15 14:36:00,7
2019-07-15 14:39:00,5
2019-07-15 14:40:00,12
2019-07-15 14:44:00,15
2019-07-15 14:45:00,40
2019-07-15 14:46:00,6
2019-07-15 14:49:00,4
2019-07-15 14:50:00,12
2019-07-15 14:54:00,15
2019-07-15 14:55:00,40
2019-07-15 14:56:00,6
2019-07-15 14:59:00,4
2019-07-15 15:00:00,12
2019-07-15 15:01:00,1
2019-07-15 15:04:00,14
2019-07-15 15:05:00,40
2019-07-15 15:06:00,5
2019-07-15 15:09:00,4
2019-07-15 15:10:00,12
2019-07-15 15:14:00,14
2019-07-15 15:15:00,40
2019-07-15 15:16:00,6
2019-07-15 15:19:00,4
2019-07-15 15:20:00,12
2019-07-15 15:24:00,14
2019-07-15 15:25:00,41
2019-07-15 15:26:00,6
2019-07-15 15:27:00,1
2019-07-15 15:29:00,4
2019-07-15 15:30:00,12
2019-07-15 15:32:00,1
2019-07-15 15:33:00,1
2019-07-15 15:34:00,14
2019-07-15 15:35:00,40
2019-07-15 15:36:00,7
2019-07-15 15:37:00,1
2019-07-15 15:39:00,4
2019-07-15 15:40:00,12
2019-07-15 15:44:00,15
2019-07-15 15:45:00,40
2019-07-15 15:46:00,6
2019-07-15 15:47:00,1
2019-07-15 15:49:00,4
2019-07-15 15:50:00,12
2019-07-15 15:54:00,14
2019-07-15 15:55:00,41
2019-07-15 15:56:00,6
2019-07-15 15:59:00,5
2019-07-15 16:00:00,13
2019-07-15 16:02:00,1
2019-07-15 16:04:00,14
2019-07-15 16:05:00,40
2019-07-15 16:06:00,6
2019-07-15 16:09:00,4
2019-07-15 16:10:00,12
2019-07-15 16:14:00,14
2019-07-15 16:15:00,42
2019-07-15 16:16:00,6
2019-07-15 16:18:00,1
2019-07-15 16:19:00,4
2019-07-15 16:20:00,12
2019-07-15 16:21:00,1
2019-07-15 16:24:00,9
2019-07-15 16:25:00,46
2019-07-15 16:26:00,6
2019-07-15 16:29:00,5
2019-07-15 16:30:00,12
2019-07-15 16:31:00,1
2019-07-15 16:32:00,1
2019-07-15 16:33:00,1
2019-07-15 16:34:00,9
2019-07-15 16:35:00,46
2019-07-15 16:36:00,6
2019-07-15 16:37:00,1
2019-07-15 16:39:00,4
2019-07-15 16:40:00,13
2019-07-15 16:42:00,1
2019-07-15 16:44:00,9
2019-07-15 16:45:00,47
2019-07-15 16:46:00,5
2019-07-15 16:47:00,2
2019-07-15 16:48:00,1
2019-07-15 16:49:00,4
2019-07-15 16:50:00,13
2019-07-15 16:51:00,1
2019-07-15 16:54:00,10
2019-07-15 16:55:00,45
2019-07-15 16:56:00,6
2019-07-15 16:57:00,1
2019-07-15 16:58:00,1
2019-07-15 16:59:00,4
2019-07-15 17:00:00,12
2019-07-15 17:01:00,1
2019-07-15 17:04:00,9
2019-07-15 17:05:00,45
2019-07-15 17:06:00,5
2019-07-15 17:07:00,1
2019-07-15 17:09:00,4
2019-07-15 17:10:00,12
2019-07-15 17:12:00,1
2019-07-15 17:14:00,9
2019-07-15 17:15:00,45
2019-07-15 17:16:00,5
2019-07-15 17:17:00,1
2019-07-15 17:19:00,4
2019-07-15 17:20:00,12
2019-07-15 17:24:00,9
2019-07-15 17:25:00,45
2019-07-15 17:26:00,5
2019-07-15 17:27:00,1
2019-07-15 17:29:00,4
2019-07-15 17:30:00,12
2019-07-15 17:34:00,9
2019-07-15 17:35:00,45
2019-07-15 17:36:00,5
2019-07-15 17:37:00,1
2019-07-15 17:39:00,4
2019-07-15 17:40:00,12
2019-07-15 17:44:00,9
2019-07-15 17:45:00,45
2019-07-15 17:46:00,5
2019-07-15 17:47:00,1
2019-07-15 17:49:00,4
2019-07-15 17:50:00,12
2019-07-15 17:54:00,9
2019-07-15 17:55:00,45
2019-07-15 17:56:00,5
2019-07-15 17:57:00,2
2019-07-15 17:59:00,4
2019-07-15 18:00:00,12
2019-07-15 18:04:00,8
2019-07-15 18:05:00,46
2019-07-15 18:06:00,5
2019-07-15 18:07:00,1
2019-07-15 18:09:00,4
2019-07-15 18:10:00,12
2019-07-15 18:14:00,8
2019-07-15 18:15:00,46
2019-07-15 18:16:00,5
2019-07-15 18:17:00,1
2019-07-15 18:19:00,4
2019-07-15 18:20:00,14
2019-07-15 18:21:00,2
2019-07-15 18:23:00,1
2019-07-15 18:24:00,8
2019-07-15 18:25:00,47
2019-07-15 18:26:00,6
2019-07-15 18:27:00,1
2019-07-15 18:29:00,5
2019-07-15 18:30:00,13
2019-07-15 18:33:00,1
2019-07-15 18:34:00,8
2019-07-15 18:35:00,47
2019-07-15 18:36:00,5
2019-07-15 18:37:00,2
2019-07-15 18:39:00,5
2019-07-15 18:40:00,12
2019-07-15 18:44:00,8
2019-07-15 18:45:00,46
2019-07-15 18:46:00,5
2019-07-15 18:47:00,1
2019-07-15 18:48:00,1
2019-07-15 18:49:00,5
2019-07-15 18:50:00,12
2019-07-15 18:54:00,9
2019-07-15 18:55:00,46
2019-07-15 18:56:00,5
2019-07-15 18:57:00,1
2019-07-15 18:59:00,5
2019-07-15 19:00:00,13
2019-07-15 19:01:00,1
2019-07-15 19:02:00,1
2019-07-15 19:04:00,9
2019-07-15 19:05:00,47
2019-07-15 19:06:00,5
2019-07-15 19:07:00,2
2019-07-15 19:09:00,4
2019-07-15 19:10:00,14
2019-07-15 19:14:00,8
2019-07-15 19:15:00,46
2019-07-15 19:16:00,5
2019-07-15 19:17:00,1
2019-07-15 19:19:00,4
2019-07-15 19:20:00,12
2019-07-15 19:24:00,8
2019-07-15 19:25:00,46
2019-07-15 19:26:00,5
2019-07-15 19:27:00,1
2019-07-15 19:29:00,4
2019-07-15 19:30:00,12
2019-07-15 19:34:00,8
2019-07-15 19:35:00,46
2019-07-15 19:36:00,5
2019-07-15 19:37:00,1
2019-07-15 19:39:00,4
2019-07-15 19:40:00,12
2019-07-15 19:44:00,8
2019-07-15 19:45:00,46
2019-07-15 19:46:00,5
2019-07-15 19:47:00,1
2019-07-15 19:49:00,4
2019-07-15 19:50:00,12
2019-07-15 19:54:00,7
2019-07-15 19:55:00,48
2019-07-15 19:56:00,5
2019-07-15 19:57:00,2
2019-07-15 19:58:00,1
2019-07-15 19:59:00,4
2019-07-15 20:00:00,13
2019-07-15 20:01:00,1
2019-07-15 20:03:00,1
2019-07-15 20:04:00,7
2019-07-15 20:05:00,49
2019-07-15 20:06:00,5
2019-07-15 20:07:00,2
2019-07-15 20:09:00,5
2019-07-15 20:10:00,13
2019-07-15 20:12:00,1
2019-07-15 20:13:00,1
2019-07-15 20:14:00,7
2019-07-15 20:15:00,48
2019-07-15 20:16:00,5
2019-07-15 20:17:00,2
2019-07-15 20:19:00,5
2019-07-15 20:20:00,12
2019-07-15 20:24:00,7
2019-07-15 20:25:00,48
2019-07-15 20:26:00,5
2019-07-15 20:27:00,2
2019-07-15 20:28:00,1
2019-07-15 20:29:00,4
2019-07-15 20:30:00,13
2019-07-15 20:31:00,1
2019-07-15 20:33:00,1
2019-07-15 20:34:00,7
2019-07-15 20:35:00,47
2019-07-15 20:36:00,5
2019-07-15 20:37:00,2
2019-07-15 20:39:00,4
2019-07-15 20:40:00,14
2019-07-15 20:44:00,14
2019-07-15 20:45:00,45
2019-07-15 20:46:00,5
2019-07-15 20:47:00,6
2019-07-15 20:48:00,13
2019-07-15 20:49:00,3
2019-07-15 20:50:00,8
2019-07-15 20:51:00,1
2019-07-15 20:54:00,6
2019-07-15 20:55:00,41
2019-07-15 20:56:00,2
2019-07-15 20:57:00,6
2019-07-15 20:58:00,12
2019-07-15 20:59:00,4
2019-07-15 21:00:00,8
2019-07-15 21:01:00,1
2019-07-15 21:04:00,7
2019-07-15 21:05:00,44
2019-07-15 21:06:00,1
2019-07-15 21:07:00,7
2019-07-15 21:08:00,13
2019-07-15 21:09:00,3
2019-07-15 21:10:00,8
2019-07-15 21:11:00,1
2019-07-15 21:12:00,1
2019-07-15 21:14:00,6
2019-07-15 21:15:00,43
2019-07-15 21:16:00,1
2019-07-15 21:17:00,7
2019-07-15 21:18:00,12
2019-07-15 21:19:00,3
2019-07-15 21:20:00,7
2019-07-15 21:24:00,5
2019-07-15 21:25:00,42
2019-07-15 21:26:00,2
2019-07-15 21:27:00,4
2019-07-15 21:28:00,15
2019-07-15 21:29:00,4
2019-07-15 21:30:00,7
2019-07-15 21:34:00,5
2019-07-15 21:35:00,35
2019-07-15 21:36:00,8
2019-07-15 21:37:00,3
2019-07-15 21:38:00,15
2019-07-15 21:39:00,3
2019-07-15 21:40:00,7
2019-07-15 21:44:00,5
2019-07-15 21:45:00,36
2019-07-15 21:46:00,7
2019-07-15 21:47:00,3
2019-07-15 21:48:00,15
2019-07-15 21:49:00,3
2019-07-15 21:50:00,7
2019-07-15 21:54:00,5
2019-07-15 21:55:00,35
2019-07-15 21:56:00,8
2019-07-15 21:57:00,3
2019-07-15 21:58:00,12
2019-07-15 21:59:00,3
2019-07-15 22:00:00,20
2019-07-15 22:04:00,7
2019-07-15 22:05:00,34
2019-07-15 22:06:00,9
2019-07-15 22:07:00,3
2019-07-15 22:08:00,2
2019-07-15 22:09:00,3
2019-07-15 22:10:00,20
2019-07-15 22:14:00,5
2019-07-15 22:15:00,34
2019-07-15 22:16:00,9
2019-07-15 22:17:00,3
2019-07-15 22:18:00,2
2019-07-15 22:19:00,3
2019-07-15 22:20:00,20
2019-07-15 22:24:00,7
2019-07-15 22:25:00,34
2019-07-15 22:26:00,9
2019-07-15 22:27:00,1
2019-07-15 22:28:00,4
2019-07-15 22:29:00,3
2019-07-15 22:30:00,20
2019-07-15 22:34:00,5
2019-07-15 22:35:00,34
2019-07-15 22:36:00,9
2019-07-15 22:37:00,1
2019-07-15 22:38:00,4
2019-07-15 22:39:00,3
2019-07-15 22:40:00,20
2019-07-15 22:44:00,7
2019-07-15 22:45:00,34
2019-07-15 22:46:00,9
2019-07-15 22:47:00,1
2019-07-15 22:48:00,4
2019-07-15 22:49:00,3
2019-07-15 22:50:00,20
2019-07-15 22:54:00,5
2019-07-15 22:55:00,34
2019-07-15 22:56:00,9
2019-07-15 22:57:00,1
2019-07-15 22:58:00,4
2019-07-15 22:59:00,3
2019-07-15 23:00:00,20
2019-07-15 23:04:00,7
2019-07-15 23:05:00,34
2019-07-15 23:06:00,9
2019-07-15 23:07:00,1
2019-07-15 23:08:00,4
2019-07-15 23:09:00,3
2019-07-15 23:10:00,20
2019-07-15 23:14:00,5
2019-07-15 23:15:00,33
2019-07-15 23:16:00,10
2019-07-15 23:17:00,1
2019-07-15 23:18:00,4
2019-07-15 23:19:00,3
2019-07-15 23:20:00,20
2019-07-15 23:24:00,5
2019-07-15 23:25:00,34
2019-07-15 23:26:00,9
2019-07-15 23:27:00,1
2019-07-15 23:28:00,4
2019-07-15 23:29:00,3
2019-07-15 23:30:00,20
2019-07-15 23:34:00,5
2019-07-15 23:35:00,34
2019-07-15 23:36:00,9
2019-07-15 23:37:00,1
2019-07-15 23:38:00,4
2019-07-15 23:39:00,3
2019-07-15 23:40:00,20
2019-07-15 23:44:00,5
2019-07-15 23:45:00,33
2019-07-15 23:46:00,10
2019-07-15 23:47:00,1
2019-07-15 23:48:00,4
2019-07-15 23:49:00,3
2019-07-15 23:50:00,20
2019-07-15 23:54:00,5
2019-07-15 23:55:00,29
2019-07-15 23:56:00,14
2019-07-15 23:57:00,1
2019-07-15 23:58:00,4
2019-07-15 23:59:00,3
