613,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-12 00:01:00,1
2019-08-12 00:03:00,1
2019-08-12 00:04:00,1
2019-08-12 00:06:00,1
2019-08-12 00:08:00,1
2019-08-12 00:10:00,1
2019-08-12 00:12:00,1
2019-08-12 00:13:00,1
2019-08-12 00:15:00,1
2019-08-12 00:17:00,1
2019-08-12 00:20:00,1
2019-08-12 00:22:00,1
2019-08-12 00:24:00,1
2019-08-12 00:25:00,1
2019-08-12 00:26:00,1
2019-08-12 00:27:00,1
2019-08-12 00:29:00,1
2019-08-12 00:31:00,1
2019-08-12 00:33:00,1
2019-08-12 00:34:00,1
2019-08-12 00:35:00,1
2019-08-12 00:37:00,1
2019-08-12 00:38:00,1
2019-08-12 00:40:00,1
2019-08-12 00:41:00,1
2019-08-12 00:42:00,1
2019-08-12 00:45:00,1
2019-08-12 00:47:00,1
2019-08-12 00:49:00,1
2019-08-12 00:51:00,1
2019-08-12 00:53:00,1
2019-08-12 00:56:00,1
2019-08-12 00:58:00,1
2019-08-12 01:01:00,1
2019-08-12 01:03:00,1
2019-08-12 01:06:00,1
2019-08-12 01:07:00,1
2019-08-12 01:08:00,1
2019-08-12 01:10:00,1
2019-08-12 01:13:00,1
2019-08-12 01:15:00,1
2019-08-12 01:18:00,1
2019-08-12 01:20:00,1
2019-08-12 01:22:00,1
2019-08-12 01:24:00,1
2019-08-12 01:27:00,1
2019-08-12 01:29:00,1
2019-08-12 01:32:00,1
2019-08-12 01:34:00,1
2019-08-12 01:36:00,1
2019-08-12 01:37:00,1
2019-08-12 01:39:00,1
2019-08-12 01:40:00,1
2019-08-12 01:42:00,1
2019-08-12 01:44:00,1
2019-08-12 01:46:00,1
2019-08-12 01:48:00,1
2019-08-12 01:49:00,1
2019-08-12 01:50:00,1
2019-08-12 01:52:00,1
2019-08-12 01:53:00,1
2019-08-12 01:54:00,1
2019-08-12 01:56:00,1
2019-08-12 01:57:00,1
2019-08-12 01:58:00,1
2019-08-12 01:59:00,1
2019-08-12 02:00:00,1
2019-08-12 02:03:00,1
2019-08-12 02:05:00,1
2019-08-12 02:07:00,1
2019-08-12 02:08:00,1
2019-08-12 02:09:00,1
2019-08-12 02:11:00,1
2019-08-12 02:12:00,1
2019-08-12 02:13:00,1
2019-08-12 02:15:00,1
2019-08-12 02:16:00,1
2019-08-12 02:18:00,1
2019-08-12 02:19:00,1
2019-08-12 02:21:00,1
2019-08-12 02:23:00,2
2019-08-12 02:25:00,1
2019-08-12 02:27:00,1
2019-08-12 02:30:00,1
2019-08-12 02:32:00,1
2019-08-12 02:34:00,1
2019-08-12 02:37:00,1
2019-08-12 02:40:00,1
2019-08-12 02:42:00,1
2019-08-12 02:43:00,1
2019-08-12 02:45:00,2
2019-08-12 02:46:00,1
2019-08-12 02:48:00,1
2019-08-12 02:51:00,1
2019-08-12 02:54:00,1
2019-08-12 02:56:00,1
2019-08-12 02:59:00,1
2019-08-12 03:00:00,1
2019-08-12 03:02:00,1
2019-08-12 03:04:00,1
2019-08-12 03:05:00,2
2019-08-12 03:08:00,1
2019-08-12 03:10:00,1
2019-08-12 03:13:00,1
2019-08-12 03:16:00,1
