5,select top # * from [SDSSspecgalsDR1#_#]
2019-08-12 12:56:00,1
2019-08-12 12:58:00,1
2019-08-12 13:08:00,1
2019-08-12 13:28:00,1
2019-08-12 18:31:00,1
