1,"SELECT g.objid, g.ra, g.dec, g.petroMag_r, pz.z, pz.zErr, g.type FROM Galaxy AS g JOIN PhotoZ AS pz ON pz.objid = g.objid, fGetNearbyObjEq(#,#,#) AS n WHERE g.objID = n.objID"
2019-08-12 09:27:00,1
