23,"select # as Column1, # as Column2"
2019-08-12 16:36:00,4
2019-08-12 16:37:00,2
2019-08-12 16:38:00,4
2019-08-12 16:39:00,4
2019-08-12 16:40:00,3
2019-08-12 16:45:00,4
2019-08-12 16:46:00,2
