65,select * from Photoz where objid=#
2019-08-12 00:34:00,1
2019-08-12 02:55:00,1
2019-08-12 07:01:00,1
2019-08-12 07:03:00,1
2019-08-12 07:13:00,1
2019-08-12 07:24:00,1
2019-08-12 07:45:00,1
2019-08-12 08:14:00,1
2019-08-12 08:53:00,1
2019-08-12 09:16:00,1
2019-08-12 09:23:00,1
2019-08-12 09:41:00,1
2019-08-12 10:05:00,1
2019-08-12 10:15:00,1
2019-08-12 10:29:00,1
2019-08-12 10:34:00,1
2019-08-12 10:54:00,1
2019-08-12 11:01:00,1
2019-08-12 11:18:00,1
2019-08-12 12:14:00,1
2019-08-12 12:19:00,1
2019-08-12 12:48:00,1
2019-08-12 12:59:00,1
2019-08-12 13:20:00,1
2019-08-12 13:48:00,1
2019-08-12 13:59:00,1
2019-08-12 14:07:00,1
2019-08-12 14:15:00,1
2019-08-12 14:37:00,1
2019-08-12 14:48:00,1
2019-08-12 15:01:00,1
2019-08-12 15:11:00,1
2019-08-12 15:15:00,1
2019-08-12 15:25:00,1
2019-08-12 15:37:00,1
2019-08-12 15:38:00,1
2019-08-12 15:42:00,1
2019-08-12 15:46:00,1
2019-08-12 15:48:00,1
2019-08-12 16:20:00,1
2019-08-12 16:26:00,1
2019-08-12 17:14:00,1
2019-08-12 17:17:00,1
2019-08-12 17:22:00,1
2019-08-12 18:22:00,1
2019-08-12 18:38:00,1
2019-08-12 19:42:00,1
2019-08-12 20:02:00,1
2019-08-12 20:18:00,1
2019-08-12 20:23:00,1
2019-08-12 20:49:00,1
2019-08-12 20:51:00,1
2019-08-12 20:52:00,1
2019-08-12 20:57:00,1
2019-08-12 21:02:00,1
2019-08-12 21:29:00,1
2019-08-12 21:34:00,1
2019-08-12 22:19:00,1
2019-08-12 22:43:00,1
2019-08-12 23:14:00,1
2019-08-12 23:20:00,1
2019-08-12 23:49:00,1
2019-08-12 23:51:00,1
2019-08-12 23:57:00,1
2019-08-12 23:59:00,1
