1,"select z.specobjid, dbo.fPhotoFlagsN(p.flags), p.ra, p.dec, p.flags  from  PhotoObj p   join zoo2MainSpecz z on p.specobjid=z.specobjid   join dbo.fGetNearbyObjEq(p.ra, p.dec, #) n ON n.objID = p.objID where   z.t0#_odd_feature_a2#_disturbed_debiased < z.t0#_odd_feature_a2#_irregular_debiased   and   z.t0#_odd_feature_a2#_irregular_debiased > #   and    z.t0#_odd_feature_a2#_irregular_flag <> #"
2019-08-12 05:42:00,1
