1,"SELECT  ObjID,ra,dec into mydb.MyTable_part1 from Galaxy as G WHERE    G.lnlDev_r >  G.lnlExp_r      and  G.lnlExp_r > #       and (G.flags & (dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&))) > #      and (G.flags & ( dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&))) != dbo.fPhotoFlags(&&&)      and (G.flags & (dbo.fPhotoFlags(&&&) + dbo.fPhotoFlags(&&&))) = #     and G.petroMag_z < #"
2019-08-12 00:22:00,1
