670,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-08-12 01:19:00,42
2019-08-12 01:57:00,42
2019-08-12 06:20:00,42
2019-08-12 09:01:00,42
2019-08-12 11:33:00,1
2019-08-12 11:34:00,1
2019-08-12 12:03:00,42
2019-08-12 15:04:00,42
2019-08-12 15:15:00,18
2019-08-12 15:38:00,42
2019-08-12 16:36:00,42
2019-08-12 17:19:00,42
2019-08-12 19:03:00,18
2019-08-12 19:04:00,42
2019-08-12 19:50:00,42
2019-08-12 20:33:00,42
2019-08-12 22:17:00,42
2019-08-12 23:46:00,44
2019-08-12 23:48:00,42
