1,"select z.specobjid, p.flags into mydb.MyTable from zoo2MainSpecz z   join   photoobjall p on p.specobjid=z.specobjid where   z.t0#_odd_feature_a2#_disturbed_debiased < z.t0#_odd_feature_a2#_irregular_debiased   and   z.t0#_odd_feature_a2#_irregular_debiased > #   and    z.t0#_odd_feature_a2#_irregular_flag <> #   and   (p.flags & dbo.fPhotoFlags(&&&)) = #"
2019-08-12 10:26:00,1
