1,"select top # z.specobjid, dbo.fPhotoFlagsN(p.flags), p.ra, p.dec, p.flags into mydb.dev_nosat2 from PhotoObj p   join zoo2MainSpecz z on p.specobjid=z.specobjid where   (p.flags & dbo.fPhotoFlags(&&&)) = #   and   z.t0#_odd_feature_a2#_disturbed_debiased < z.t0#_odd_feature_a2#_irregular_debiased   and   z.t0#_odd_feature_a2#_irregular_debiased > #   and    z.t0#_odd_feature_a2#_irregular_flag <> #"
2019-08-12 10:58:00,1
