1,"select top # p.objid, p.ra, p.dec, s.specobjid from star p, specobj s, dbo.fgetNearByObjEq(#,#,#) n where p.objid=s.bestobjid and p.objid=n.objid and s.bestobjid=n.objid"
2019-08-12 12:27:00,1
