129,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-08-12 00:06:00,1
2019-08-12 00:38:00,1
2019-08-12 00:46:00,1
2019-08-12 00:50:00,1
2019-08-12 01:07:00,2
2019-08-12 01:12:00,1
2019-08-12 01:21:00,1
2019-08-12 01:22:00,1
2019-08-12 01:25:00,1
2019-08-12 01:28:00,1
2019-08-12 01:47:00,1
2019-08-12 01:50:00,1
2019-08-12 02:08:00,1
2019-08-12 02:28:00,1
2019-08-12 02:32:00,1
2019-08-12 02:33:00,1
2019-08-12 02:48:00,1
2019-08-12 04:35:00,1
2019-08-12 04:58:00,1
2019-08-12 05:28:00,1
2019-08-12 05:35:00,1
2019-08-12 05:47:00,1
2019-08-12 05:54:00,1
2019-08-12 07:04:00,1
2019-08-12 07:13:00,1
2019-08-12 07:19:00,1
2019-08-12 07:21:00,2
2019-08-12 07:22:00,2
2019-08-12 07:23:00,1
2019-08-12 08:28:00,1
2019-08-12 08:49:00,1
2019-08-12 08:50:00,2
2019-08-12 08:52:00,1
2019-08-12 08:59:00,1
2019-08-12 09:10:00,1
2019-08-12 09:20:00,1
2019-08-12 09:32:00,1
2019-08-12 09:40:00,1
2019-08-12 10:06:00,1
2019-08-12 10:10:00,1
2019-08-12 10:44:00,1
2019-08-12 10:56:00,2
2019-08-12 11:08:00,1
2019-08-12 11:09:00,1
2019-08-12 11:10:00,1
2019-08-12 11:20:00,1
2019-08-12 11:26:00,1
2019-08-12 11:27:00,1
2019-08-12 11:33:00,1
2019-08-12 11:34:00,2
2019-08-12 11:41:00,1
2019-08-12 11:44:00,1
2019-08-12 11:45:00,1
2019-08-12 11:48:00,1
2019-08-12 11:49:00,1
2019-08-12 11:50:00,1
2019-08-12 11:57:00,1
2019-08-12 12:02:00,2
2019-08-12 12:06:00,1
2019-08-12 12:10:00,1
2019-08-12 12:17:00,1
2019-08-12 12:18:00,2
2019-08-12 12:23:00,1
2019-08-12 12:31:00,1
2019-08-12 12:39:00,1
2019-08-12 12:44:00,1
2019-08-12 12:48:00,1
2019-08-12 12:52:00,1
2019-08-12 12:54:00,1
2019-08-12 13:02:00,1
2019-08-12 13:06:00,1
2019-08-12 13:32:00,1
2019-08-12 13:44:00,1
2019-08-12 13:49:00,1
2019-08-12 13:56:00,1
2019-08-12 13:58:00,1
2019-08-12 14:07:00,1
2019-08-12 14:20:00,1
2019-08-12 14:27:00,1
2019-08-12 14:33:00,1
2019-08-12 14:38:00,1
2019-08-12 14:41:00,1
2019-08-12 14:47:00,1
2019-08-12 14:59:00,1
2019-08-12 15:14:00,1
2019-08-12 15:20:00,2
2019-08-12 15:43:00,1
2019-08-12 15:51:00,1
2019-08-12 16:12:00,1
2019-08-12 16:44:00,1
2019-08-12 17:15:00,1
2019-08-12 17:26:00,1
2019-08-12 17:29:00,1
2019-08-12 17:34:00,1
2019-08-12 17:41:00,1
2019-08-12 17:46:00,1
2019-08-12 17:57:00,1
2019-08-12 18:04:00,1
2019-08-12 18:21:00,2
2019-08-12 18:24:00,1
2019-08-12 18:25:00,1
2019-08-12 18:29:00,1
2019-08-12 18:42:00,1
2019-08-12 18:43:00,2
2019-08-12 20:01:00,1
2019-08-12 20:04:00,1
2019-08-12 20:05:00,1
2019-08-12 20:12:00,1
2019-08-12 20:19:00,1
2019-08-12 20:20:00,1
2019-08-12 20:27:00,1
2019-08-12 20:29:00,1
2019-08-12 21:34:00,1
2019-08-12 21:49:00,1
2019-08-12 22:16:00,1
2019-08-12 23:18:00,1
2019-08-12 23:39:00,2
