27,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-01 01:17:00,1
2019-10-01 02:15:00,1
2019-10-01 02:18:00,1
2019-10-01 02:31:00,1
2019-10-01 02:59:00,1
2019-10-01 03:08:00,1
2019-10-01 03:14:00,1
2019-10-01 03:28:00,1
2019-10-01 04:04:00,1
2019-10-01 04:22:00,1
2019-10-01 05:39:00,1
2019-10-01 08:43:00,1
2019-10-01 09:34:00,1
2019-10-01 09:46:00,1
2019-10-01 09:55:00,1
2019-10-01 10:00:00,1
2019-10-01 10:09:00,1
2019-10-01 10:19:00,1
2019-10-01 10:37:00,1
2019-10-01 13:30:00,1
2019-10-01 14:05:00,1
2019-10-01 14:35:00,1
2019-10-01 16:03:00,1
2019-10-01 16:18:00,1
2019-10-01 17:19:00,1
2019-10-01 19:32:00,1
2019-10-01 22:26:00,1
