27,select distinct parent from DBViewCols where viewname=&&&
2019-10-01 03:37:00,1
2019-10-01 05:50:00,3
2019-10-01 05:51:00,1
2019-10-01 08:17:00,1
2019-10-01 08:18:00,1
2019-10-01 08:20:00,1
2019-10-01 08:33:00,1
2019-10-01 13:10:00,1
2019-10-01 13:24:00,1
2019-10-01 13:38:00,2
2019-10-01 13:44:00,1
2019-10-01 13:49:00,1
2019-10-01 13:52:00,1
2019-10-01 14:02:00,1
2019-10-01 15:21:00,1
2019-10-01 16:25:00,1
2019-10-01 18:30:00,1
2019-10-01 18:41:00,1
2019-10-01 18:42:00,1
2019-10-01 19:04:00,1
2019-10-01 19:30:00,1
2019-10-01 19:31:00,2
2019-10-01 21:31:00,1
