71,select * from fDocFunctionParams(&&&)
2019-10-01 01:23:00,1
2019-10-01 01:55:00,1
2019-10-01 02:35:00,1
2019-10-01 03:34:00,1
2019-10-01 03:55:00,1
2019-10-01 05:11:00,1
2019-10-01 05:45:00,1
2019-10-01 08:17:00,3
2019-10-01 08:18:00,8
2019-10-01 08:19:00,3
2019-10-01 08:24:00,2
2019-10-01 10:25:00,1
2019-10-01 10:38:00,5
2019-10-01 10:54:00,1
2019-10-01 13:27:00,4
2019-10-01 13:28:00,8
2019-10-01 14:16:00,4
2019-10-01 14:17:00,4
2019-10-01 14:18:00,4
2019-10-01 14:44:00,1
2019-10-01 15:03:00,1
2019-10-01 16:58:00,9
2019-10-01 17:00:00,1
2019-10-01 17:34:00,1
2019-10-01 18:42:00,1
2019-10-01 18:51:00,1
2019-10-01 21:07:00,1
2019-10-01 22:40:00,1
