118,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-10-01 00:45:00,1
2019-10-01 01:37:00,1
2019-10-01 01:39:00,1
2019-10-01 01:40:00,1
2019-10-01 01:42:00,1
2019-10-01 01:43:00,1
2019-10-01 01:45:00,1
2019-10-01 01:55:00,1
2019-10-01 01:59:00,1
2019-10-01 02:45:00,1
2019-10-01 03:45:00,1
2019-10-01 04:45:00,1
2019-10-01 04:54:00,1
2019-10-01 05:45:00,1
2019-10-01 06:11:00,17
2019-10-01 06:45:00,1
2019-10-01 07:36:00,9
2019-10-01 07:42:00,9
2019-10-01 07:47:00,1
2019-10-01 08:08:00,1
2019-10-01 08:45:00,1
2019-10-01 09:45:00,1
2019-10-01 10:13:00,6
2019-10-01 10:14:00,3
2019-10-01 10:45:00,1
2019-10-01 11:26:00,9
2019-10-01 11:44:00,1
2019-10-01 12:35:00,2
2019-10-01 12:36:00,1
2019-10-01 12:45:00,1
2019-10-01 13:45:00,1
2019-10-01 14:45:00,1
2019-10-01 15:04:00,9
2019-10-01 15:05:00,1
2019-10-01 15:32:00,1
2019-10-01 15:45:00,1
2019-10-01 16:18:00,1
2019-10-01 16:19:00,2
2019-10-01 16:20:00,3
2019-10-01 16:21:00,2
2019-10-01 16:45:00,1
2019-10-01 17:45:00,1
2019-10-01 18:10:00,2
2019-10-01 18:11:00,1
2019-10-01 18:12:00,1
2019-10-01 18:14:00,1
2019-10-01 18:45:00,1
2019-10-01 18:48:00,9
2019-10-01 19:45:00,1
