1,"select top # eid,Ever_had_eye_surgery_#,c.meaning  from dbo.Eye_surgery_complications a       cross apply openjson(Ever_had_eye_surgery_#) j join metadata.encoding c on c.value=j.value where j.value in (#,#)"
2019-10-01 11:16:00,1
