19,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-10-01 00:39:00,1
2019-10-01 00:52:00,1
2019-10-01 01:05:00,1
2019-10-01 01:23:00,1
2019-10-01 01:30:00,2
2019-10-01 01:41:00,1
2019-10-01 02:00:00,1
2019-10-01 02:16:00,1
2019-10-01 02:21:00,1
2019-10-01 02:39:00,1
2019-10-01 02:40:00,2
2019-10-01 12:12:00,1
2019-10-01 12:13:00,1
2019-10-01 13:23:00,1
2019-10-01 14:48:00,1
2019-10-01 14:49:00,1
2019-10-01 20:28:00,1
