2,"SELECT specObjID, psfMag_g, z INTO mydb.sdss1#gal_extras FROM SpecPhoto   WHERE class=&&& AND subClass!=&&& AND subClass!=&&& AND zWarning=#"
2019-08-08 06:03:00,2
