1,"SELECT ra AS UP_RA,dec AS UP_DEC,search_id AS UP_ID FROM MYDB.Qfeeds_A_#       CREATE TABLE #tmp (   up_id int,   objid bigint )  INSERT INTO #tmp EXEC spgetneighbors #"
2019-08-08 07:45:00,1
