145,select * from Photoz where objid=#
2019-08-08 00:11:00,1
2019-08-08 00:23:00,1
2019-08-08 00:49:00,1
2019-08-08 00:50:00,1
2019-08-08 01:15:00,1
2019-08-08 01:48:00,1
2019-08-08 01:55:00,1
2019-08-08 02:16:00,1
2019-08-08 03:06:00,1
2019-08-08 03:07:00,1
2019-08-08 03:20:00,1
2019-08-08 03:22:00,1
2019-08-08 03:31:00,1
2019-08-08 04:10:00,1
2019-08-08 04:11:00,1
2019-08-08 04:34:00,1
2019-08-08 04:59:00,1
2019-08-08 05:40:00,1
2019-08-08 05:41:00,1
2019-08-08 06:36:00,1
2019-08-08 06:38:00,1
2019-08-08 07:35:00,1
2019-08-08 07:42:00,1
2019-08-08 07:48:00,1
2019-08-08 07:52:00,1
2019-08-08 07:57:00,1
2019-08-08 08:00:00,1
2019-08-08 08:03:00,1
2019-08-08 08:04:00,1
2019-08-08 08:08:00,1
2019-08-08 08:11:00,1
2019-08-08 08:15:00,1
2019-08-08 08:19:00,1
2019-08-08 08:23:00,1
2019-08-08 08:26:00,1
2019-08-08 08:29:00,1
2019-08-08 08:32:00,1
2019-08-08 08:35:00,1
2019-08-08 08:38:00,1
2019-08-08 08:41:00,1
2019-08-08 08:44:00,1
2019-08-08 08:47:00,1
2019-08-08 08:50:00,1
2019-08-08 08:53:00,1
2019-08-08 08:56:00,1
2019-08-08 08:58:00,1
2019-08-08 09:01:00,1
2019-08-08 09:04:00,1
2019-08-08 09:07:00,1
2019-08-08 09:11:00,1
2019-08-08 09:14:00,1
2019-08-08 09:17:00,1
2019-08-08 09:20:00,1
2019-08-08 09:23:00,1
2019-08-08 09:26:00,1
2019-08-08 09:28:00,1
2019-08-08 09:32:00,1
2019-08-08 09:35:00,1
2019-08-08 09:37:00,1
2019-08-08 09:40:00,1
2019-08-08 09:43:00,1
2019-08-08 09:48:00,1
2019-08-08 09:50:00,1
2019-08-08 09:53:00,1
2019-08-08 09:55:00,1
2019-08-08 09:58:00,1
2019-08-08 10:02:00,1
2019-08-08 10:05:00,1
2019-08-08 10:12:00,1
2019-08-08 10:15:00,1
2019-08-08 10:18:00,1
2019-08-08 10:22:00,1
2019-08-08 10:25:00,2
2019-08-08 10:29:00,1
2019-08-08 10:33:00,1
2019-08-08 10:38:00,1
2019-08-08 10:43:00,1
2019-08-08 10:47:00,1
2019-08-08 10:51:00,1
2019-08-08 10:52:00,1
2019-08-08 10:55:00,1
2019-08-08 10:56:00,1
2019-08-08 10:59:00,1
2019-08-08 11:03:00,1
2019-08-08 11:08:00,1
2019-08-08 11:13:00,1
2019-08-08 11:18:00,1
2019-08-08 11:22:00,1
2019-08-08 11:26:00,1
2019-08-08 11:30:00,1
2019-08-08 11:34:00,1
2019-08-08 11:38:00,1
2019-08-08 11:42:00,1
2019-08-08 11:47:00,1
2019-08-08 11:51:00,1
2019-08-08 11:53:00,1
2019-08-08 11:56:00,1
2019-08-08 12:01:00,1
2019-08-08 12:06:00,1
2019-08-08 12:11:00,1
2019-08-08 12:17:00,1
2019-08-08 12:21:00,1
2019-08-08 12:26:00,1
2019-08-08 12:31:00,1
2019-08-08 12:36:00,1
2019-08-08 12:40:00,1
2019-08-08 12:42:00,1
2019-08-08 12:47:00,1
2019-08-08 12:51:00,1
2019-08-08 12:58:00,1
2019-08-08 13:04:00,1
2019-08-08 13:11:00,1
2019-08-08 13:20:00,1
2019-08-08 13:30:00,2
2019-08-08 13:37:00,1
2019-08-08 13:54:00,1
2019-08-08 13:56:00,1
2019-08-08 14:00:00,1
2019-08-08 14:01:00,1
2019-08-08 14:36:00,1
2019-08-08 14:45:00,1
2019-08-08 16:14:00,1
2019-08-08 16:32:00,1
2019-08-08 16:45:00,1
2019-08-08 16:57:00,1
2019-08-08 18:00:00,1
2019-08-08 18:05:00,1
2019-08-08 18:12:00,2
2019-08-08 18:47:00,1
2019-08-08 19:10:00,1
2019-08-08 19:38:00,1
2019-08-08 19:50:00,1
2019-08-08 20:23:00,1
2019-08-08 20:42:00,1
2019-08-08 20:44:00,1
2019-08-08 20:53:00,1
2019-08-08 20:55:00,1
2019-08-08 20:56:00,1
2019-08-08 20:57:00,1
2019-08-08 20:58:00,1
2019-08-08 21:00:00,1
2019-08-08 21:05:00,1
