120,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-03-08 01:00:00,1
2019-03-08 01:42:00,1
2019-03-08 01:58:00,1
2019-03-08 02:01:00,1
2019-03-08 02:02:00,1
2019-03-08 02:04:00,1
2019-03-08 02:05:00,1
2019-03-08 02:58:00,1
2019-03-08 03:58:00,1
2019-03-08 04:49:00,9
2019-03-08 04:56:00,1
2019-03-08 04:58:00,1
2019-03-08 05:01:00,1
2019-03-08 05:13:00,1
2019-03-08 05:21:00,1
2019-03-08 05:22:00,1
2019-03-08 05:30:00,1
2019-03-08 05:34:00,7
2019-03-08 05:36:00,1
2019-03-08 05:58:00,1
2019-03-08 06:26:00,1
2019-03-08 06:59:00,1
2019-03-08 07:10:00,1
2019-03-08 07:23:00,1
2019-03-08 07:35:00,1
2019-03-08 07:57:00,1
2019-03-08 08:56:00,1
2019-03-08 08:57:00,2
2019-03-08 09:02:00,1
2019-03-08 09:10:00,1
2019-03-08 09:14:00,1
2019-03-08 09:46:00,18
2019-03-08 09:58:00,1
2019-03-08 10:28:00,1
2019-03-08 10:59:00,1
2019-03-08 11:07:00,9
2019-03-08 11:13:00,9
2019-03-08 12:00:00,1
2019-03-08 12:58:00,1
2019-03-08 12:59:00,9
2019-03-08 13:49:00,1
2019-03-08 13:58:00,1
2019-03-08 14:58:00,1
2019-03-08 15:46:00,7
2019-03-08 15:58:00,1
2019-03-08 16:58:00,1
2019-03-08 17:41:00,9
2019-03-08 17:58:00,1
2019-03-08 18:23:00,1
2019-03-08 18:58:00,1
