30,select * from SpecObjAll where specObjId=#
2019-03-08 00:12:00,1
2019-03-08 00:32:00,1
2019-03-08 00:37:00,1
2019-03-08 01:20:00,1
2019-03-08 01:30:00,1
2019-03-08 02:42:00,1
2019-03-08 03:03:00,1
2019-03-08 10:16:00,1
2019-03-08 10:45:00,1
2019-03-08 11:31:00,1
2019-03-08 12:36:00,1
2019-03-08 12:37:00,1
2019-03-08 13:26:00,1
2019-03-08 13:55:00,2
2019-03-08 16:01:00,1
2019-03-08 16:04:00,1
2019-03-08 16:48:00,1
2019-03-08 17:09:00,1
2019-03-08 17:37:00,1
2019-03-08 18:02:00,1
2019-03-08 19:04:00,1
2019-03-08 19:21:00,1
2019-03-08 19:22:00,1
2019-03-08 20:03:00,1
2019-03-08 20:55:00,1
2019-03-08 20:57:00,1
2019-03-08 21:12:00,1
2019-03-08 22:06:00,1
2019-03-08 22:09:00,1
