294,select * from dbo.fDocColumns(&&&)
2019-03-08 00:13:00,1
2019-03-08 00:24:00,1
2019-03-08 00:33:00,1
2019-03-08 00:53:00,1
2019-03-08 01:01:00,4
2019-03-08 01:07:00,3
2019-03-08 01:08:00,4
2019-03-08 01:09:00,14
2019-03-08 01:51:00,1
2019-03-08 02:10:00,3
2019-03-08 02:11:00,1
2019-03-08 02:21:00,2
2019-03-08 03:26:00,2
2019-03-08 03:34:00,1
2019-03-08 03:59:00,1
2019-03-08 04:00:00,2
2019-03-08 04:05:00,1
2019-03-08 04:10:00,1
2019-03-08 04:17:00,1
2019-03-08 04:19:00,1
2019-03-08 04:52:00,4
2019-03-08 05:00:00,1
2019-03-08 05:04:00,2
2019-03-08 05:11:00,1
2019-03-08 05:19:00,2
2019-03-08 05:20:00,2
2019-03-08 05:28:00,1
2019-03-08 05:29:00,1
2019-03-08 05:36:00,1
2019-03-08 06:17:00,1
2019-03-08 06:19:00,1
2019-03-08 06:37:00,3
2019-03-08 06:38:00,2
2019-03-08 08:24:00,1
2019-03-08 08:36:00,2
2019-03-08 08:53:00,1
2019-03-08 09:19:00,2
2019-03-08 09:22:00,1
2019-03-08 09:39:00,1
2019-03-08 09:46:00,1
2019-03-08 09:51:00,1
2019-03-08 09:54:00,1
2019-03-08 10:08:00,1
2019-03-08 10:17:00,1
2019-03-08 10:40:00,1
2019-03-08 10:44:00,2
2019-03-08 10:51:00,1
2019-03-08 10:59:00,1
2019-03-08 11:03:00,3
2019-03-08 11:05:00,1
2019-03-08 11:11:00,2
2019-03-08 11:12:00,1
2019-03-08 11:14:00,1
2019-03-08 11:37:00,1
2019-03-08 11:41:00,2
2019-03-08 12:16:00,1
2019-03-08 12:18:00,1
2019-03-08 12:34:00,1
2019-03-08 12:36:00,1
2019-03-08 12:39:00,3
2019-03-08 12:40:00,9
2019-03-08 12:41:00,9
2019-03-08 12:42:00,8
2019-03-08 12:43:00,8
2019-03-08 12:44:00,10
2019-03-08 12:45:00,8
2019-03-08 12:46:00,7
2019-03-08 12:47:00,1
2019-03-08 12:51:00,1
2019-03-08 12:56:00,1
2019-03-08 13:06:00,1
2019-03-08 13:09:00,2
2019-03-08 13:21:00,1
2019-03-08 13:24:00,2
2019-03-08 13:26:00,2
2019-03-08 13:27:00,2
2019-03-08 13:31:00,1
2019-03-08 13:36:00,1
2019-03-08 13:43:00,1
2019-03-08 13:52:00,1
2019-03-08 13:53:00,1
2019-03-08 14:08:00,1
2019-03-08 14:16:00,2
2019-03-08 14:17:00,3
2019-03-08 14:28:00,1
2019-03-08 15:12:00,2
2019-03-08 15:20:00,1
2019-03-08 15:22:00,1
2019-03-08 15:26:00,1
2019-03-08 15:30:00,1
2019-03-08 15:31:00,2
2019-03-08 15:39:00,1
2019-03-08 15:52:00,1
2019-03-08 15:59:00,1
2019-03-08 16:03:00,1
2019-03-08 16:07:00,1
2019-03-08 16:22:00,1
2019-03-08 16:24:00,2
2019-03-08 16:25:00,1
2019-03-08 16:26:00,5
2019-03-08 16:35:00,1
2019-03-08 16:46:00,1
2019-03-08 17:00:00,2
2019-03-08 17:13:00,2
2019-03-08 17:14:00,1
2019-03-08 17:15:00,1
2019-03-08 17:17:00,1
2019-03-08 17:25:00,1
2019-03-08 17:32:00,1
2019-03-08 17:37:00,2
2019-03-08 17:38:00,1
2019-03-08 17:55:00,1
2019-03-08 17:58:00,2
2019-03-08 18:02:00,1
2019-03-08 18:23:00,1
2019-03-08 18:28:00,1
2019-03-08 18:37:00,1
2019-03-08 18:39:00,2
2019-03-08 18:46:00,1
2019-03-08 18:55:00,1
2019-03-08 18:56:00,1
2019-03-08 19:00:00,2
2019-03-08 19:02:00,1
2019-03-08 19:06:00,2
2019-03-08 19:29:00,1
2019-03-08 19:34:00,1
2019-03-08 19:39:00,1
2019-03-08 19:48:00,1
2019-03-08 20:01:00,2
2019-03-08 20:13:00,1
2019-03-08 20:15:00,2
2019-03-08 20:17:00,1
2019-03-08 20:20:00,2
2019-03-08 20:21:00,1
2019-03-08 20:24:00,2
2019-03-08 20:38:00,1
2019-03-08 21:06:00,2
2019-03-08 21:07:00,1
2019-03-08 21:09:00,2
2019-03-08 21:10:00,1
2019-03-08 21:14:00,2
2019-03-08 21:16:00,2
2019-03-08 21:21:00,1
2019-03-08 21:26:00,1
2019-03-08 21:27:00,1
2019-03-08 21:28:00,1
2019-03-08 21:29:00,1
2019-03-08 21:30:00,2
2019-03-08 21:32:00,1
2019-03-08 22:07:00,1
2019-03-08 22:10:00,1
2019-03-08 22:12:00,1
2019-03-08 22:16:00,2
2019-03-08 22:19:00,5
2019-03-08 22:33:00,1
2019-03-08 22:44:00,1
2019-03-08 23:11:00,1
2019-03-08 23:25:00,2
2019-03-08 23:26:00,1
2019-03-08 23:30:00,1
2019-03-08 23:50:00,1
2019-03-08 23:55:00,1
