31,select * from galSpecLine where specObjId=#
2019-03-08 00:11:00,1
2019-03-08 00:12:00,7
2019-03-08 00:13:00,5
2019-03-08 02:30:00,1
2019-03-08 02:44:00,1
2019-03-08 03:40:00,1
2019-03-08 05:24:00,1
2019-03-08 06:48:00,1
2019-03-08 07:25:00,1
2019-03-08 09:17:00,1
2019-03-08 09:56:00,1
2019-03-08 10:06:00,1
2019-03-08 13:25:00,1
2019-03-08 15:19:00,1
2019-03-08 16:26:00,1
2019-03-08 16:52:00,1
2019-03-08 18:14:00,1
2019-03-08 19:25:00,1
2019-03-08 19:28:00,1
2019-03-08 20:32:00,1
2019-03-08 20:57:00,1
