456,select * from fDocFunctionParams(&&&)
2019-07-01 00:28:00,1
2019-07-01 00:45:00,1
2019-07-01 01:19:00,1
2019-07-01 02:45:00,1
2019-07-01 05:20:00,1
2019-07-01 06:59:00,1
2019-07-01 08:04:00,8
2019-07-01 08:50:00,7
2019-07-01 08:51:00,13
2019-07-01 08:52:00,8
2019-07-01 08:53:00,9
2019-07-01 08:54:00,12
2019-07-01 08:55:00,12
2019-07-01 08:56:00,8
2019-07-01 08:57:00,12
2019-07-01 08:58:00,9
2019-07-01 08:59:00,12
2019-07-01 09:00:00,12
2019-07-01 09:01:00,8
2019-07-01 09:02:00,12
2019-07-01 09:03:00,8
2019-07-01 09:04:00,12
2019-07-01 09:05:00,8
2019-07-01 09:06:00,12
2019-07-01 09:07:00,10
2019-07-01 09:08:00,10
2019-07-01 09:09:00,8
2019-07-01 09:10:00,9
2019-07-01 09:11:00,12
2019-07-01 09:12:00,9
2019-07-01 09:53:00,1
2019-07-01 10:00:00,1
2019-07-01 11:26:00,1
2019-07-01 11:27:00,3
2019-07-01 12:09:00,1
2019-07-01 12:10:00,7
2019-07-01 12:11:00,8
2019-07-01 12:12:00,8
2019-07-01 12:13:00,7
2019-07-01 12:14:00,6
2019-07-01 12:15:00,10
2019-07-01 12:16:00,7
2019-07-01 12:17:00,9
2019-07-01 12:18:00,6
2019-07-01 12:19:00,7
2019-07-01 12:20:00,8
2019-07-01 12:21:00,5
2019-07-01 12:22:00,6
2019-07-01 12:23:00,6
2019-07-01 12:24:00,9
2019-07-01 12:25:00,8
2019-07-01 12:26:00,6
2019-07-01 12:27:00,7
2019-07-01 12:28:00,6
2019-07-01 12:29:00,8
2019-07-01 12:30:00,5
2019-07-01 12:31:00,6
2019-07-01 12:32:00,10
2019-07-01 12:33:00,2
2019-07-01 12:34:00,8
2019-07-01 12:35:00,10
2019-07-01 12:36:00,7
2019-07-01 12:47:00,1
2019-07-01 15:48:00,1
2019-07-01 17:43:00,1
2019-07-01 17:54:00,1
2019-07-01 18:15:00,1
2019-07-01 20:55:00,1
2019-07-01 21:00:00,1
2019-07-01 21:01:00,1
2019-07-01 21:32:00,1
2019-07-01 22:17:00,1
2019-07-01 23:46:00,1
