833,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-07-01 00:01:00,42
2019-07-01 01:16:00,1
2019-07-01 01:35:00,10
2019-07-01 01:36:00,8
2019-07-01 06:46:00,42
2019-07-01 06:52:00,42
2019-07-01 08:25:00,1
2019-07-01 09:13:00,2
2019-07-01 09:14:00,8
2019-07-01 09:15:00,10
2019-07-01 09:16:00,12
2019-07-01 09:17:00,11
2019-07-01 09:18:00,8
2019-07-01 09:19:00,12
2019-07-01 09:20:00,12
2019-07-01 09:21:00,12
2019-07-01 09:22:00,3
2019-07-01 09:56:00,42
2019-07-01 12:14:00,42
2019-07-01 12:38:00,7
2019-07-01 12:39:00,8
2019-07-01 12:40:00,7
2019-07-01 12:41:00,8
2019-07-01 12:42:00,7
2019-07-01 12:43:00,8
2019-07-01 12:44:00,9
2019-07-01 12:45:00,5
2019-07-01 12:46:00,6
2019-07-01 12:47:00,7
2019-07-01 12:48:00,6
2019-07-01 13:16:00,42
2019-07-01 13:17:00,42
2019-07-01 13:31:00,42
2019-07-01 15:46:00,1
2019-07-01 16:29:00,42
2019-07-01 17:04:00,1
2019-07-01 19:01:00,18
2019-07-01 19:32:00,42
2019-07-01 20:05:00,18
2019-07-01 20:57:00,84
2019-07-01 21:35:00,42
2019-07-01 21:46:00,1
2019-07-01 21:52:00,60
