1,"select plate, mjd, fiberid, ra, dec, SPECOBJID  from SpecObjAll  where (ra, dec) in (select ra, dec from SpecObjAll where class=&&&) group by (ra, dec) having count(*)># order by ra"
2019-07-01 01:00:00,1
