101,select distinct parent from DBViewCols where viewname=&&&
2019-07-01 06:36:00,1
2019-07-01 08:29:00,1
2019-07-01 08:41:00,3
2019-07-01 08:42:00,5
2019-07-01 08:43:00,5
2019-07-01 08:44:00,5
2019-07-01 08:45:00,6
2019-07-01 08:46:00,4
2019-07-01 08:47:00,4
2019-07-01 08:48:00,3
2019-07-01 08:49:00,4
2019-07-01 10:00:00,1
2019-07-01 10:02:00,1
2019-07-01 11:43:00,1
2019-07-01 11:51:00,1
2019-07-01 12:01:00,1
2019-07-01 12:02:00,6
2019-07-01 12:03:00,4
2019-07-01 12:04:00,6
2019-07-01 12:05:00,6
2019-07-01 12:06:00,4
2019-07-01 12:07:00,6
2019-07-01 12:08:00,7
2019-07-01 12:09:00,1
2019-07-01 12:45:00,1
2019-07-01 13:07:00,1
2019-07-01 15:09:00,1
2019-07-01 15:10:00,1
2019-07-01 15:30:00,1
2019-07-01 16:32:00,1
2019-07-01 16:34:00,2
2019-07-01 17:19:00,1
2019-07-01 18:12:00,1
2019-07-01 18:53:00,2
2019-07-01 19:06:00,1
2019-07-01 22:25:00,1
2019-07-01 22:29:00,1
