1,"SELECT TOP # specObjID,   z, ra, dec FROM SpecObj WHERE class = &&& AND zWarning = # FROM PhotoPrimary WHERE ra BETWEEN # and #.   dec between # and #"
2019-07-01 19:21:00,1
