1,"SELECT   p.objid, gsl.oiii_#_eqw from PhotoObj AS p JOIN specObj AS s ON s.bestObjID=p.objID JOIN galSpecLine AS gsl ON gsl.specObjID=s.specObjID    WHERE s.class = &&& AND clean = # AND (calibStatus_r & #) != # AND s.zWarning = # AND ((p.ra between # and #) AND (p.dec between # and #)) AND s.z <= #"
2019-07-01 12:49:00,1
