93,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-17 00:45:00,10
2019-07-17 01:45:00,1
2019-07-17 02:45:00,1
2019-07-17 03:21:00,9
2019-07-17 03:46:00,1
2019-07-17 04:45:00,1
2019-07-17 05:45:00,1
2019-07-17 06:26:00,9
2019-07-17 06:45:00,1
2019-07-17 07:45:00,1
2019-07-17 08:45:00,1
2019-07-17 09:46:00,1
2019-07-17 10:45:00,1
2019-07-17 11:45:00,1
2019-07-17 12:45:00,1
2019-07-17 13:45:00,1
2019-07-17 14:45:00,1
2019-07-17 15:25:00,1
2019-07-17 15:45:00,1
2019-07-17 16:09:00,2
2019-07-17 16:10:00,6
2019-07-17 16:27:00,4
2019-07-17 16:28:00,5
2019-07-17 16:45:00,1
2019-07-17 17:45:00,1
2019-07-17 18:43:00,8
2019-07-17 18:44:00,1
2019-07-17 18:45:00,1
2019-07-17 19:45:00,1
2019-07-17 20:12:00,4
2019-07-17 20:13:00,5
2019-07-17 20:16:00,7
2019-07-17 20:17:00,2
2019-07-17 20:46:00,1
