48,select * from SpecObjAll where specObjId=#
2019-07-17 03:30:00,1
2019-07-17 03:44:00,1
2019-07-17 04:41:00,1
2019-07-17 04:58:00,1
2019-07-17 05:37:00,1
2019-07-17 06:05:00,1
2019-07-17 06:22:00,1
2019-07-17 06:33:00,1
2019-07-17 07:29:00,1
2019-07-17 07:41:00,1
2019-07-17 08:57:00,1
2019-07-17 11:03:00,1
2019-07-17 12:42:00,1
2019-07-17 12:54:00,1
2019-07-17 13:20:00,1
2019-07-17 14:45:00,1
2019-07-17 14:48:00,1
2019-07-17 15:57:00,1
2019-07-17 16:13:00,1
2019-07-17 17:04:00,1
2019-07-17 17:22:00,1
2019-07-17 17:47:00,1
2019-07-17 17:52:00,1
2019-07-17 18:10:00,1
2019-07-17 18:50:00,1
2019-07-17 19:05:00,1
2019-07-17 19:09:00,1
2019-07-17 19:28:00,3
2019-07-17 19:29:00,12
2019-07-17 20:24:00,1
2019-07-17 21:30:00,1
2019-07-17 23:00:00,1
2019-07-17 23:23:00,1
2019-07-17 23:32:00,1
2019-07-17 23:35:00,1
