40,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-07-17 01:06:00,1
2019-07-17 02:02:00,1
2019-07-17 02:40:00,1
2019-07-17 02:52:00,1
2019-07-17 03:02:00,1
2019-07-17 12:16:00,1
2019-07-17 15:59:00,1
2019-07-17 16:06:00,1
2019-07-17 16:10:00,1
2019-07-17 16:21:00,1
2019-07-17 16:43:00,1
2019-07-17 16:58:00,1
2019-07-17 17:16:00,1
2019-07-17 17:23:00,1
2019-07-17 17:40:00,2
2019-07-17 17:42:00,1
2019-07-17 20:43:00,1
2019-07-17 20:49:00,1
2019-07-17 20:50:00,1
2019-07-17 20:57:00,1
2019-07-17 21:09:00,1
2019-07-17 21:10:00,1
2019-07-17 21:15:00,1
2019-07-17 21:31:00,1
2019-07-17 21:39:00,1
2019-07-17 21:45:00,1
2019-07-17 22:05:00,1
2019-07-17 22:14:00,1
2019-07-17 22:18:00,1
2019-07-17 22:27:00,1
2019-07-17 22:44:00,2
2019-07-17 22:58:00,1
2019-07-17 23:00:00,1
2019-07-17 23:05:00,1
2019-07-17 23:22:00,1
2019-07-17 23:35:00,1
2019-07-17 23:38:00,1
2019-07-17 23:50:00,1
