1,"SELECT   m.objID,   s.sn_# as sn_r,s.sn_# as sn_g, s.sn_# as sn_i, s.sci_sn into mydb.MyTable_# from mydb.FieldDR1#_Second_Sample_PSM as m, SpecObj as s     WHERE m.objID =  s.bestObjID"
2019-07-17 13:09:00,1
