1,"SELECT TOP #    a.idc, a.objid, a.modelmag_r,    p.objid, s.modelmag_r INTO MyDB.aa FROM MyDB.agnvec AS a   LEFT OUTER JOIN PhotoObj AS p ON a.objid=p.objid"
2019-07-17 14:58:00,1
