205,select * from Frame where fieldId=#
2019-07-17 00:12:00,1
2019-07-17 00:13:00,1
2019-07-17 00:19:00,1
2019-07-17 00:45:00,1
2019-07-17 00:55:00,1
2019-07-17 01:01:00,1
2019-07-17 01:09:00,1
2019-07-17 01:16:00,2
2019-07-17 01:20:00,1
2019-07-17 01:46:00,1
2019-07-17 02:04:00,1
2019-07-17 02:08:00,1
2019-07-17 02:12:00,1
2019-07-17 02:34:00,1
2019-07-17 02:50:00,1
2019-07-17 03:13:00,1
2019-07-17 03:53:00,1
2019-07-17 04:00:00,1
2019-07-17 04:37:00,1
2019-07-17 04:48:00,1
2019-07-17 04:55:00,1
2019-07-17 05:08:00,1
2019-07-17 05:10:00,1
2019-07-17 05:37:00,1
2019-07-17 05:43:00,1
2019-07-17 05:50:00,1
2019-07-17 06:14:00,1
2019-07-17 07:00:00,1
2019-07-17 07:03:00,1
2019-07-17 08:17:00,1
2019-07-17 08:18:00,1
2019-07-17 08:22:00,1
2019-07-17 08:24:00,1
2019-07-17 08:29:00,1
2019-07-17 08:43:00,1
2019-07-17 08:58:00,13
2019-07-17 08:59:00,7
2019-07-17 09:03:00,2
2019-07-17 09:29:00,1
2019-07-17 09:33:00,1
2019-07-17 10:10:00,1
2019-07-17 10:15:00,1
2019-07-17 10:36:00,1
2019-07-17 10:46:00,1
2019-07-17 11:04:00,1
2019-07-17 11:13:00,1
2019-07-17 11:14:00,1
2019-07-17 11:20:00,1
2019-07-17 11:41:00,1
2019-07-17 12:10:00,1
2019-07-17 12:19:00,2
2019-07-17 12:20:00,5
2019-07-17 12:30:00,1
2019-07-17 12:32:00,1
2019-07-17 12:53:00,1
2019-07-17 13:37:00,1
2019-07-17 14:18:00,1
2019-07-17 14:20:00,1
2019-07-17 14:33:00,1
2019-07-17 14:34:00,1
2019-07-17 14:40:00,1
2019-07-17 14:49:00,1
2019-07-17 14:52:00,1
2019-07-17 15:02:00,1
2019-07-17 15:20:00,1
2019-07-17 15:39:00,1
2019-07-17 15:42:00,1
2019-07-17 15:44:00,1
2019-07-17 16:24:00,1
2019-07-17 16:52:00,1
2019-07-17 17:01:00,8
2019-07-17 17:02:00,15
2019-07-17 17:08:00,10
2019-07-17 17:09:00,24
2019-07-17 17:10:00,5
2019-07-17 17:18:00,1
2019-07-17 17:43:00,1
2019-07-17 17:44:00,1
2019-07-17 17:47:00,1
2019-07-17 17:56:00,1
2019-07-17 18:05:00,1
2019-07-17 18:07:00,1
2019-07-17 18:09:00,1
2019-07-17 18:10:00,1
2019-07-17 18:20:00,1
2019-07-17 18:31:00,1
2019-07-17 18:44:00,1
2019-07-17 18:51:00,1
2019-07-17 19:19:00,1
2019-07-17 19:24:00,8
2019-07-17 19:25:00,3
2019-07-17 20:09:00,1
2019-07-17 20:23:00,1
2019-07-17 20:24:00,3
2019-07-17 20:40:00,1
2019-07-17 20:50:00,1
2019-07-17 21:06:00,1
2019-07-17 21:24:00,1
2019-07-17 21:37:00,1
2019-07-17 21:46:00,1
2019-07-17 21:47:00,1
2019-07-17 22:06:00,1
2019-07-17 22:25:00,1
2019-07-17 22:27:00,1
2019-07-17 22:32:00,1
2019-07-17 22:36:00,1
2019-07-17 23:10:00,1
2019-07-17 23:26:00,1
2019-07-17 23:45:00,1
2019-07-17 23:47:00,1
2019-07-17 23:53:00,1
2019-07-17 23:55:00,1
