28,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&'<a target=INFO href=http://skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx?id=&&& + cast(x.objId as varchar(#)) + &&&>&&&+ cast(x.objId as varchar(#)) + &&&</a>&&& as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field,  dbo.fPhotoTypeN(p.type) as type,  p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z  FROM #upload u  JOIN #x x ON x.up_id = u.up_id  JOIN PhotoTag p ON p.objID = x.objID  ORDER BY x.up_id  &&&#', @log=#, @filter=#"
2019-07-17 07:24:00,1
2019-07-17 07:25:00,1
2019-07-17 07:40:00,1
2019-07-17 10:05:00,1
2019-07-17 10:11:00,1
2019-07-17 10:31:00,1
2019-07-17 13:24:00,2
2019-07-17 13:25:00,1
2019-07-17 13:27:00,1
2019-07-17 13:31:00,1
2019-07-17 16:36:00,1
2019-07-17 16:49:00,1
2019-07-17 16:50:00,1
2019-07-17 16:51:00,1
2019-07-17 16:53:00,2
2019-07-17 16:55:00,1
2019-07-17 16:57:00,1
2019-07-17 16:59:00,1
2019-07-17 17:02:00,1
2019-07-17 17:04:00,1
2019-07-17 17:13:00,1
2019-07-17 17:24:00,1
2019-07-17 17:39:00,1
2019-07-17 17:41:00,1
2019-07-17 20:34:00,1
2019-07-17 20:42:00,1
