1,"SELECT TOP #    a.idc, ---a.objid, a.modelmag_r,    p.modelmag_r, p.modelmagerr_r    ---INTO MyDB.aa FROM MyDB.agnvec AS a   LEFT OUTER JOIN PhotoObj AS p ON a.objid=p.objid ORDER BY a.idc"
2019-07-17 15:06:00,1
