928,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-06-18 00:00:00,1
2019-06-18 00:01:00,1
2019-06-18 00:02:00,1
2019-06-18 00:03:00,1
2019-06-18 00:04:00,1
2019-06-18 00:05:00,1
2019-06-18 00:06:00,1
2019-06-18 00:07:00,1
2019-06-18 00:08:00,1
2019-06-18 00:09:00,1
2019-06-18 00:10:00,1
2019-06-18 00:11:00,1
2019-06-18 00:12:00,1
2019-06-18 00:13:00,1
2019-06-18 00:14:00,1
2019-06-18 00:15:00,2
2019-06-18 00:16:00,1
2019-06-18 00:17:00,1
2019-06-18 00:18:00,1
2019-06-18 00:19:00,1
2019-06-18 00:20:00,2
2019-06-18 00:21:00,2
2019-06-18 00:22:00,1
2019-06-18 00:23:00,1
2019-06-18 00:24:00,1
2019-06-18 00:25:00,2
2019-06-18 00:26:00,1
2019-06-18 00:27:00,1
2019-06-18 00:28:00,1
2019-06-18 00:29:00,2
2019-06-18 00:30:00,1
2019-06-18 00:31:00,2
2019-06-18 00:32:00,1
2019-06-18 00:33:00,1
2019-06-18 00:34:00,1
2019-06-18 00:35:00,2
2019-06-18 00:36:00,1
2019-06-18 00:37:00,1
2019-06-18 00:38:00,1
2019-06-18 00:39:00,2
2019-06-18 00:40:00,1
2019-06-18 00:41:00,1
2019-06-18 00:42:00,1
2019-06-18 00:43:00,1
2019-06-18 00:44:00,2
2019-06-18 00:45:00,1
2019-06-18 00:46:00,2
2019-06-18 00:47:00,2
2019-06-18 00:48:00,1
2019-06-18 00:49:00,1
2019-06-18 00:50:00,2
2019-06-18 00:51:00,1
2019-06-18 00:52:00,1
2019-06-18 00:53:00,2
2019-06-18 00:54:00,1
2019-06-18 00:55:00,2
2019-06-18 00:56:00,1
2019-06-18 00:57:00,2
2019-06-18 00:58:00,1
2019-06-18 01:00:00,2
2019-06-18 01:01:00,1
2019-06-18 01:02:00,2
2019-06-18 01:03:00,1
2019-06-18 01:04:00,1
2019-06-18 01:05:00,1
2019-06-18 01:06:00,1
2019-06-18 01:07:00,2
2019-06-18 01:08:00,1
2019-06-18 01:09:00,2
2019-06-18 01:10:00,1
2019-06-18 01:11:00,1
2019-06-18 01:12:00,1
2019-06-18 01:13:00,1
2019-06-18 01:14:00,1
2019-06-18 01:15:00,1
2019-06-18 01:16:00,2
2019-06-18 01:17:00,1
2019-06-18 01:18:00,1
2019-06-18 01:19:00,1
2019-06-18 01:20:00,1
2019-06-18 01:21:00,1
2019-06-18 01:22:00,1
2019-06-18 01:23:00,1
2019-06-18 01:24:00,1
2019-06-18 01:25:00,2
2019-06-18 01:26:00,2
2019-06-18 01:27:00,2
2019-06-18 01:28:00,2
2019-06-18 01:29:00,1
2019-06-18 01:30:00,2
2019-06-18 01:31:00,2
2019-06-18 01:32:00,2
2019-06-18 01:33:00,2
2019-06-18 01:34:00,1
2019-06-18 01:35:00,2
2019-06-18 01:36:00,1
2019-06-18 01:37:00,2
2019-06-18 01:38:00,1
2019-06-18 01:39:00,2
2019-06-18 01:40:00,1
2019-06-18 01:41:00,3
2019-06-18 01:42:00,2
2019-06-18 01:43:00,2
2019-06-18 01:44:00,2
2019-06-18 01:45:00,3
2019-06-18 01:46:00,1
2019-06-18 01:47:00,2
2019-06-18 01:48:00,2
2019-06-18 01:49:00,3
2019-06-18 01:50:00,2
2019-06-18 01:51:00,3
2019-06-18 01:52:00,4
2019-06-18 01:53:00,3
2019-06-18 01:54:00,4
2019-06-18 01:55:00,3
2019-06-18 01:56:00,3
2019-06-18 01:57:00,4
2019-06-18 01:58:00,3
2019-06-18 01:59:00,3
2019-06-18 02:00:00,4
2019-06-18 02:01:00,3
2019-06-18 02:02:00,3
2019-06-18 02:03:00,3
2019-06-18 02:04:00,3
2019-06-18 02:05:00,4
2019-06-18 02:06:00,2
2019-06-18 02:07:00,3
2019-06-18 02:08:00,4
2019-06-18 02:09:00,2
2019-06-18 02:10:00,3
2019-06-18 02:11:00,2
2019-06-18 02:12:00,3
2019-06-18 02:13:00,3
2019-06-18 02:14:00,4
2019-06-18 02:15:00,3
2019-06-18 02:16:00,4
2019-06-18 02:17:00,3
2019-06-18 02:18:00,3
2019-06-18 02:19:00,2
2019-06-18 02:20:00,2
2019-06-18 02:21:00,1
2019-06-18 02:22:00,2
2019-06-18 02:48:00,1
2019-06-18 02:49:00,1
2019-06-18 02:50:00,1
2019-06-18 02:51:00,1
2019-06-18 02:52:00,1
2019-06-18 02:53:00,2
2019-06-18 02:54:00,2
2019-06-18 02:55:00,1
2019-06-18 02:56:00,2
2019-06-18 02:57:00,1
2019-06-18 02:58:00,2
2019-06-18 02:59:00,2
2019-06-18 03:00:00,2
2019-06-18 03:01:00,1
2019-06-18 03:02:00,2
2019-06-18 03:03:00,1
2019-06-18 03:04:00,1
2019-06-18 03:05:00,1
2019-06-18 03:06:00,2
2019-06-18 03:07:00,2
2019-06-18 03:08:00,3
2019-06-18 03:09:00,2
2019-06-18 03:10:00,2
2019-06-18 03:11:00,4
2019-06-18 03:12:00,2
2019-06-18 03:13:00,3
2019-06-18 03:14:00,2
2019-06-18 03:15:00,3
2019-06-18 03:16:00,3
2019-06-18 03:17:00,3
2019-06-18 03:18:00,3
2019-06-18 03:19:00,2
2019-06-18 03:20:00,3
2019-06-18 03:21:00,3
2019-06-18 03:22:00,3
2019-06-18 03:23:00,3
2019-06-18 03:24:00,2
2019-06-18 03:25:00,2
2019-06-18 03:28:00,1
2019-06-18 03:30:00,2
2019-06-18 03:31:00,3
2019-06-18 03:32:00,3
2019-06-18 03:33:00,2
2019-06-18 03:34:00,3
2019-06-18 03:35:00,1
2019-06-18 03:36:00,1
2019-06-18 03:40:00,1
2019-06-18 03:41:00,1
2019-06-18 03:43:00,1
2019-06-18 03:44:00,2
2019-06-18 03:45:00,1
2019-06-18 03:46:00,1
2019-06-18 03:48:00,1
2019-06-18 03:49:00,1
2019-06-18 03:50:00,1
2019-06-18 03:51:00,1
2019-06-18 03:52:00,3
2019-06-18 03:53:00,2
2019-06-18 03:55:00,1
2019-06-18 03:59:00,1
2019-06-18 04:00:00,1
2019-06-18 04:04:00,1
2019-06-18 04:08:00,1
2019-06-18 04:13:00,1
2019-06-18 04:17:00,1
2019-06-18 04:20:00,1
2019-06-18 04:22:00,1
2019-06-18 04:27:00,1
2019-06-18 04:30:00,1
2019-06-18 04:31:00,1
2019-06-18 04:33:00,1
2019-06-18 04:34:00,1
2019-06-18 04:35:00,1
2019-06-18 04:36:00,1
2019-06-18 04:37:00,1
2019-06-18 04:39:00,1
2019-06-18 04:42:00,1
2019-06-18 04:43:00,1
2019-06-18 04:45:00,1
2019-06-18 04:46:00,1
2019-06-18 04:48:00,1
2019-06-18 04:52:00,1
2019-06-18 04:53:00,1
