160,select * from Field where fieldId=#
2019-06-18 00:51:00,1
2019-06-18 01:27:00,1
2019-06-18 02:12:00,1
2019-06-18 02:42:00,1
2019-06-18 03:02:00,1
2019-06-18 03:34:00,2
2019-06-18 03:35:00,1
2019-06-18 03:37:00,3
2019-06-18 04:35:00,1
2019-06-18 04:48:00,1
2019-06-18 05:07:00,1
2019-06-18 05:16:00,1
2019-06-18 06:27:00,1
2019-06-18 07:10:00,1
2019-06-18 07:22:00,3
2019-06-18 07:23:00,14
2019-06-18 07:28:00,1
2019-06-18 07:45:00,1
2019-06-18 08:43:00,1
2019-06-18 09:55:00,1
2019-06-18 09:56:00,1
2019-06-18 11:08:00,4
2019-06-18 12:20:00,1
2019-06-18 13:32:00,1
2019-06-18 14:05:00,1
2019-06-18 14:38:00,1
2019-06-18 14:44:00,1
2019-06-18 16:03:00,1
2019-06-18 16:11:00,7
2019-06-18 17:08:00,1
2019-06-18 17:16:00,1
2019-06-18 17:21:00,1
2019-06-18 17:40:00,1
2019-06-18 17:42:00,1
2019-06-18 18:15:00,1
2019-06-18 18:28:00,1
2019-06-18 18:59:00,1
2019-06-18 19:59:00,4
2019-06-18 20:00:00,3
2019-06-18 20:01:00,3
2019-06-18 20:02:00,3
2019-06-18 20:03:00,2
2019-06-18 20:04:00,3
2019-06-18 20:05:00,3
2019-06-18 20:06:00,4
2019-06-18 20:07:00,4
2019-06-18 20:08:00,3
2019-06-18 20:09:00,3
2019-06-18 20:10:00,4
2019-06-18 20:11:00,3
2019-06-18 20:12:00,3
2019-06-18 20:13:00,4
2019-06-18 20:14:00,4
2019-06-18 20:15:00,5
2019-06-18 20:16:00,4
2019-06-18 20:17:00,6
2019-06-18 20:18:00,6
2019-06-18 20:19:00,5
2019-06-18 20:20:00,3
2019-06-18 20:38:00,1
2019-06-18 20:43:00,1
2019-06-18 20:45:00,8
2019-06-18 21:17:00,1
2019-06-18 21:37:00,1
2019-06-18 22:27:00,1
2019-06-18 23:38:00,1
