156,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-18 00:46:00,1
2019-06-18 00:51:00,1
2019-06-18 01:45:00,1
2019-06-18 01:51:00,2
2019-06-18 02:28:00,9
2019-06-18 02:45:00,1
2019-06-18 03:45:00,1
2019-06-18 04:45:00,1
2019-06-18 04:51:00,1
2019-06-18 05:45:00,1
2019-06-18 05:52:00,9
2019-06-18 06:45:00,1
2019-06-18 07:02:00,9
2019-06-18 07:45:00,1
2019-06-18 08:45:00,1
2019-06-18 08:47:00,1
2019-06-18 08:50:00,1
2019-06-18 09:23:00,1
2019-06-18 09:33:00,1
2019-06-18 09:45:00,1
2019-06-18 09:53:00,1
2019-06-18 10:07:00,1
2019-06-18 10:24:00,9
2019-06-18 10:35:00,1
2019-06-18 10:46:00,1
2019-06-18 11:45:00,1
2019-06-18 12:42:00,1
2019-06-18 12:45:00,1
2019-06-18 13:45:00,1
2019-06-18 13:47:00,1
2019-06-18 14:03:00,1
2019-06-18 14:14:00,1
2019-06-18 14:45:00,1
2019-06-18 15:16:00,1
2019-06-18 15:26:00,1
2019-06-18 15:29:00,1
2019-06-18 15:45:00,1
2019-06-18 16:05:00,1
2019-06-18 16:23:00,1
2019-06-18 16:45:00,1
2019-06-18 16:47:00,1
2019-06-18 16:52:00,1
2019-06-18 17:36:00,9
2019-06-18 17:41:00,1
2019-06-18 17:45:00,1
2019-06-18 17:49:00,9
2019-06-18 18:09:00,1
2019-06-18 18:10:00,1
2019-06-18 18:11:00,2
2019-06-18 18:12:00,1
2019-06-18 18:13:00,1
2019-06-18 18:14:00,2
2019-06-18 18:38:00,2
2019-06-18 18:39:00,1
2019-06-18 18:40:00,1
2019-06-18 18:44:00,1
2019-06-18 18:45:00,2
2019-06-18 18:47:00,10
2019-06-18 18:58:00,6
2019-06-18 18:59:00,3
2019-06-18 19:10:00,2
2019-06-18 19:12:00,2
2019-06-18 19:14:00,2
2019-06-18 19:21:00,1
2019-06-18 19:22:00,1
2019-06-18 19:23:00,2
2019-06-18 19:24:00,1
2019-06-18 19:25:00,1
2019-06-18 19:26:00,2
2019-06-18 19:27:00,2
2019-06-18 19:45:00,1
2019-06-18 19:47:00,1
2019-06-18 19:48:00,2
2019-06-18 20:02:00,2
2019-06-18 20:04:00,2
2019-06-18 20:05:00,2
2019-06-18 20:06:00,1
