444,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-06-18 05:09:00,2
2019-06-18 05:16:00,1
2019-06-18 05:17:00,1
2019-06-18 05:21:00,1
2019-06-18 05:22:00,1
2019-06-18 05:24:00,1
2019-06-18 05:25:00,1
2019-06-18 05:28:00,1
2019-06-18 05:29:00,1
2019-06-18 05:36:00,1
2019-06-18 05:38:00,1
2019-06-18 05:39:00,1
2019-06-18 05:41:00,2
2019-06-18 06:01:00,1
2019-06-18 06:02:00,1
2019-06-18 06:07:00,2
2019-06-18 06:09:00,2
2019-06-18 06:12:00,1
2019-06-18 06:13:00,1
2019-06-18 06:17:00,2
2019-06-18 06:21:00,1
2019-06-18 06:22:00,1
2019-06-18 06:29:00,1
2019-06-18 06:30:00,1
2019-06-18 06:32:00,2
2019-06-18 06:39:00,1
2019-06-18 06:40:00,1
2019-06-18 06:43:00,2
2019-06-18 06:46:00,1
2019-06-18 06:47:00,1
2019-06-18 06:53:00,2
2019-06-18 07:01:00,1
2019-06-18 07:02:00,1
2019-06-18 07:06:00,2
2019-06-18 07:09:00,2
2019-06-18 07:12:00,2
2019-06-18 07:14:00,1
2019-06-18 07:15:00,1
2019-06-18 07:17:00,1
2019-06-18 07:18:00,1
2019-06-18 07:21:00,2
2019-06-18 07:27:00,2
2019-06-18 07:38:00,1
2019-06-18 07:39:00,1
2019-06-18 07:48:00,2
2019-06-18 07:54:00,2
2019-06-18 07:58:00,2
2019-06-18 08:03:00,1
2019-06-18 08:04:00,2
2019-06-18 08:08:00,2
2019-06-18 08:19:00,2
2019-06-18 08:25:00,1
2019-06-18 08:26:00,1
2019-06-18 08:27:00,1
2019-06-18 08:29:00,1
2019-06-18 08:34:00,1
2019-06-18 08:35:00,1
2019-06-18 08:38:00,2
2019-06-18 08:40:00,2
2019-06-18 08:47:00,1
2019-06-18 08:49:00,2
2019-06-18 08:51:00,1
2019-06-18 09:04:00,2
2019-06-18 09:08:00,1
2019-06-18 09:09:00,2
2019-06-18 09:11:00,2
2019-06-18 09:15:00,1
2019-06-18 09:18:00,1
2019-06-18 09:21:00,2
2019-06-18 09:23:00,2
2019-06-18 09:27:00,1
2019-06-18 09:28:00,1
2019-06-18 09:30:00,2
2019-06-18 09:36:00,1
2019-06-18 09:37:00,1
2019-06-18 09:38:00,1
2019-06-18 09:40:00,2
2019-06-18 09:43:00,1
2019-06-18 09:47:00,2
2019-06-18 09:51:00,1
2019-06-18 09:52:00,1
2019-06-18 09:56:00,1
2019-06-18 09:57:00,1
2019-06-18 10:00:00,3
2019-06-18 10:06:00,2
2019-06-18 10:08:00,1
2019-06-18 10:09:00,1
2019-06-18 10:13:00,1
2019-06-18 10:19:00,2
2019-06-18 10:23:00,1
2019-06-18 10:28:00,2
2019-06-18 10:37:00,2
2019-06-18 10:40:00,1
2019-06-18 10:41:00,1
2019-06-18 10:49:00,2
2019-06-18 10:51:00,1
2019-06-18 10:55:00,1
2019-06-18 11:02:00,2
2019-06-18 11:10:00,1
2019-06-18 11:11:00,1
2019-06-18 11:15:00,2
2019-06-18 11:18:00,1
