83,select * from fDocFunctionParams(&&&)
2019-06-18 00:17:00,1
2019-06-18 00:42:00,1
2019-06-18 00:49:00,1
2019-06-18 02:08:00,1
2019-06-18 02:17:00,1
2019-06-18 02:27:00,1
2019-06-18 02:29:00,1
2019-06-18 02:34:00,1
2019-06-18 02:47:00,1
2019-06-18 03:03:00,2
2019-06-18 04:08:00,1
2019-06-18 04:30:00,1
2019-06-18 05:27:00,1
2019-06-18 05:31:00,1
2019-06-18 05:36:00,1
2019-06-18 05:37:00,1
2019-06-18 06:03:00,1
2019-06-18 07:08:00,1
2019-06-18 07:22:00,1
2019-06-18 07:52:00,1
2019-06-18 08:53:00,1
2019-06-18 09:12:00,1
2019-06-18 10:00:00,1
2019-06-18 10:25:00,1
2019-06-18 10:27:00,1
2019-06-18 10:41:00,1
2019-06-18 12:16:00,1
2019-06-18 12:18:00,1
2019-06-18 12:24:00,1
2019-06-18 12:26:00,1
2019-06-18 14:06:00,1
2019-06-18 15:10:00,1
2019-06-18 15:35:00,1
2019-06-18 16:01:00,1
2019-06-18 16:02:00,1
2019-06-18 16:05:00,1
2019-06-18 16:06:00,1
2019-06-18 16:07:00,1
2019-06-18 16:23:00,1
2019-06-18 17:10:00,1
2019-06-18 17:11:00,1
2019-06-18 18:51:00,1
2019-06-18 18:53:00,1
2019-06-18 19:06:00,1
2019-06-18 19:07:00,1
2019-06-18 19:13:00,1
2019-06-18 19:14:00,1
2019-06-18 19:16:00,1
2019-06-18 19:36:00,1
2019-06-18 20:03:00,1
2019-06-18 20:04:00,1
2019-06-18 20:10:00,1
2019-06-18 20:15:00,1
2019-06-18 20:25:00,1
2019-06-18 21:18:00,1
2019-06-18 21:19:00,22
2019-06-18 22:30:00,1
2019-06-18 22:53:00,1
2019-06-18 22:59:00,1
2019-06-18 23:08:00,1
2019-06-18 23:36:00,1
