62,select * from SpecLine where specObjId=#
2019-06-18 00:49:00,1
2019-06-18 01:17:00,1
2019-06-18 04:47:00,1
2019-06-18 05:16:00,1
2019-06-18 07:17:00,1
2019-06-18 09:22:00,1
2019-06-18 09:53:00,1
2019-06-18 09:55:00,2
2019-06-18 10:53:00,1
2019-06-18 11:53:00,1
2019-06-18 12:47:00,1
2019-06-18 15:21:00,1
2019-06-18 17:06:00,1
2019-06-18 17:45:00,1
2019-06-18 17:47:00,2
2019-06-18 17:48:00,1
2019-06-18 17:50:00,1
2019-06-18 17:51:00,1
2019-06-18 17:53:00,2
2019-06-18 17:59:00,2
2019-06-18 18:23:00,1
2019-06-18 18:24:00,2
2019-06-18 18:47:00,1
2019-06-18 20:08:00,1
2019-06-18 20:41:00,1
2019-06-18 20:49:00,3
2019-06-18 20:50:00,9
2019-06-18 20:51:00,9
2019-06-18 20:52:00,7
2019-06-18 21:53:00,1
2019-06-18 21:58:00,1
2019-06-18 22:56:00,1
2019-06-18 23:54:00,1
