66,select * from SpecLineIndex where specObjId=#
2019-06-18 00:53:00,1
2019-06-18 01:57:00,1
2019-06-18 06:14:00,1
2019-06-18 07:36:00,1
2019-06-18 07:46:00,1
2019-06-18 08:20:00,1
2019-06-18 09:47:00,1
2019-06-18 10:18:00,1
2019-06-18 10:20:00,1
2019-06-18 11:16:00,1
2019-06-18 14:36:00,1
2019-06-18 15:20:00,1
2019-06-18 15:33:00,1
2019-06-18 16:42:00,1
2019-06-18 17:42:00,1
2019-06-18 17:47:00,1
2019-06-18 18:12:00,1
2019-06-18 18:24:00,1
2019-06-18 18:26:00,1
2019-06-18 20:02:00,1
2019-06-18 20:10:00,1
2019-06-18 20:34:00,1
2019-06-18 20:52:00,2
2019-06-18 20:53:00,12
2019-06-18 20:54:00,16
2019-06-18 20:55:00,7
2019-06-18 21:10:00,1
2019-06-18 22:19:00,1
2019-06-18 22:42:00,1
2019-06-18 22:56:00,1
2019-06-18 23:01:00,1
2019-06-18 23:28:00,1
2019-06-18 23:49:00,1
