24,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-06-18 07:21:00,1
2019-06-18 07:24:00,1
2019-06-18 07:27:00,1
2019-06-18 14:35:00,1
2019-06-18 14:47:00,1
2019-06-18 14:51:00,1
2019-06-18 16:22:00,1
2019-06-18 17:42:00,1
2019-06-18 17:45:00,1
2019-06-18 18:51:00,1
2019-06-18 19:15:00,1
2019-06-18 19:36:00,1
2019-06-18 19:41:00,1
2019-06-18 19:44:00,1
2019-06-18 19:47:00,1
2019-06-18 19:48:00,1
2019-06-18 19:50:00,1
2019-06-18 19:52:00,1
2019-06-18 19:53:00,1
2019-06-18 19:54:00,1
2019-06-18 19:55:00,1
2019-06-18 19:57:00,1
2019-06-18 23:57:00,1
2019-06-18 23:58:00,1
