4,"select top # ObjID, z, cModelMag_r from SpecPhoto where (abs(ra - #)< #) and (abs(dec - #)< #) and (abs(z - #)< #)"
2019-06-18 02:53:00,1
2019-06-18 02:55:00,1
2019-06-18 03:00:00,1
2019-06-18 03:13:00,1
