604,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-06-18 05:05:00,1
2019-06-18 09:16:00,1
2019-06-18 10:18:00,9
2019-06-18 10:19:00,12
2019-06-18 10:20:00,8
2019-06-18 10:21:00,19
2019-06-18 10:22:00,27
2019-06-18 10:23:00,11
2019-06-18 10:24:00,25
2019-06-18 10:25:00,27
2019-06-18 10:26:00,40
2019-06-18 10:27:00,30
2019-06-18 10:28:00,18
2019-06-18 10:29:00,30
2019-06-18 10:30:00,9
2019-06-18 10:31:00,33
2019-06-18 10:32:00,26
2019-06-18 10:33:00,12
2019-06-18 10:34:00,9
2019-06-18 10:35:00,12
2019-06-18 10:36:00,15
2019-06-18 10:37:00,9
2019-06-18 10:38:00,15
2019-06-18 10:40:00,12
2019-06-18 10:41:00,6
2019-06-18 10:42:00,3
2019-06-18 10:43:00,3
2019-06-18 10:44:00,15
2019-06-18 10:45:00,15
2019-06-18 10:46:00,18
2019-06-18 10:47:00,9
2019-06-18 10:48:00,6
2019-06-18 10:49:00,3
2019-06-18 10:50:00,6
2019-06-18 10:51:00,18
2019-06-18 10:52:00,15
2019-06-18 10:53:00,17
2019-06-18 10:54:00,6
2019-06-18 10:55:00,9
2019-06-18 10:56:00,12
2019-06-18 10:57:00,20
2019-06-18 10:58:00,3
2019-06-18 10:59:00,6
2019-06-18 17:09:00,2
2019-06-18 17:10:00,2
