86,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-06-18 05:36:00,1
2019-06-18 12:50:00,1
2019-06-18 14:11:00,1
2019-06-18 17:08:00,1
2019-06-18 17:09:00,1
2019-06-18 17:11:00,4
2019-06-18 18:25:00,1
2019-06-18 18:31:00,1
2019-06-18 18:39:00,1
2019-06-18 18:46:00,1
2019-06-18 18:51:00,1
2019-06-18 18:55:00,1
2019-06-18 19:02:00,1
2019-06-18 19:07:00,1
2019-06-18 19:16:00,1
2019-06-18 19:24:00,1
2019-06-18 19:28:00,1
2019-06-18 19:49:00,1
2019-06-18 20:19:00,1
2019-06-18 20:27:00,1
2019-06-18 20:30:00,1
2019-06-18 20:46:00,1
2019-06-18 20:49:00,1
2019-06-18 21:20:00,15
2019-06-18 21:21:00,45
