1559,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-11-13 00:24:00,1
2019-11-13 00:26:00,1
2019-11-13 00:40:00,1
2019-11-13 01:13:00,1
2019-11-13 01:14:00,3
2019-11-13 01:15:00,1
2019-11-13 01:16:00,2
2019-11-13 01:19:00,1
2019-11-13 02:58:00,1
2019-11-13 02:59:00,3
2019-11-13 03:02:00,3
2019-11-13 05:27:00,16
2019-11-13 05:28:00,18
2019-11-13 05:29:00,18
2019-11-13 05:30:00,17
2019-11-13 05:31:00,18
2019-11-13 05:32:00,17
2019-11-13 05:33:00,18
2019-11-13 05:34:00,17
2019-11-13 05:35:00,18
2019-11-13 05:36:00,18
2019-11-13 05:37:00,5
2019-11-13 06:27:00,1
2019-11-13 06:28:00,18
2019-11-13 06:29:00,17
2019-11-13 06:30:00,17
2019-11-13 06:31:00,18
2019-11-13 06:32:00,17
2019-11-13 06:33:00,18
2019-11-13 06:34:00,18
2019-11-13 06:35:00,18
2019-11-13 06:36:00,17
2019-11-13 06:37:00,17
2019-11-13 06:38:00,18
2019-11-13 06:39:00,2
2019-11-13 06:47:00,5
2019-11-13 06:48:00,18
2019-11-13 06:49:00,18
2019-11-13 06:50:00,17
2019-11-13 06:51:00,7
2019-11-13 07:27:00,5
2019-11-13 07:28:00,17
2019-11-13 07:29:00,18
2019-11-13 07:30:00,18
2019-11-13 07:31:00,19
2019-11-13 07:32:00,18
2019-11-13 07:33:00,18
2019-11-13 07:34:00,19
2019-11-13 07:35:00,18
2019-11-13 07:36:00,19
2019-11-13 07:37:00,18
2019-11-13 07:38:00,12
2019-11-13 07:58:00,5
2019-11-13 07:59:00,16
2019-11-13 08:00:00,16
2019-11-13 08:01:00,16
2019-11-13 08:02:00,17
2019-11-13 08:03:00,17
2019-11-13 08:04:00,17
2019-11-13 08:05:00,7
2019-11-13 08:08:00,1
2019-11-13 08:11:00,1
2019-11-13 08:12:00,2
2019-11-13 08:14:00,1
2019-11-13 08:17:00,1
2019-11-13 08:35:00,1
2019-11-13 08:36:00,17
2019-11-13 08:37:00,17
2019-11-13 08:38:00,17
2019-11-13 08:39:00,18
2019-11-13 08:40:00,14
2019-11-13 08:45:00,9
2019-11-13 08:46:00,16
2019-11-13 08:47:00,15
2019-11-13 08:48:00,18
2019-11-13 08:49:00,17
2019-11-13 08:50:00,18
2019-11-13 08:51:00,17
2019-11-13 08:52:00,16
2019-11-13 08:53:00,18
2019-11-13 08:54:00,16
2019-11-13 08:55:00,17
2019-11-13 08:56:00,18
2019-11-13 08:57:00,5
2019-11-13 08:58:00,3
2019-11-13 08:59:00,2
2019-11-13 09:05:00,1
2019-11-13 09:06:00,9
2019-11-13 09:12:00,1
2019-11-13 09:18:00,3
2019-11-13 09:19:00,17
2019-11-13 09:20:00,17
2019-11-13 09:21:00,17
2019-11-13 09:22:00,16
2019-11-13 09:23:00,17
2019-11-13 09:24:00,16
2019-11-13 09:25:00,18
2019-11-13 09:26:00,16
2019-11-13 09:27:00,18
2019-11-13 09:28:00,17
2019-11-13 09:29:00,17
2019-11-13 09:30:00,11
2019-11-13 09:52:00,14
2019-11-13 09:53:00,17
2019-11-13 09:54:00,20
2019-11-13 09:55:00,34
2019-11-13 09:56:00,22
2019-11-13 09:57:00,23
2019-11-13 09:58:00,23
2019-11-13 09:59:00,20
2019-11-13 10:00:00,22
2019-11-13 10:01:00,21
2019-11-13 10:02:00,26
2019-11-13 10:03:00,6
2019-11-13 11:29:00,1
2019-11-13 14:30:00,3
2019-11-13 17:18:00,1
2019-11-13 17:30:00,1
2019-11-13 17:42:00,1
2019-11-13 19:46:00,2
2019-11-13 19:51:00,17
2019-11-13 20:41:00,1
2019-11-13 20:52:00,1
2019-11-13 20:57:00,2
2019-11-13 21:48:00,1
2019-11-13 21:50:00,1
2019-11-13 21:52:00,2
2019-11-13 21:55:00,1
2019-11-13 23:56:00,1
