43,select * from PhotozRF where objid=#
2019-11-13 04:26:00,1
2019-11-13 04:34:00,1
2019-11-13 04:35:00,1
2019-11-13 06:45:00,1
2019-11-13 06:50:00,1
2019-11-13 07:01:00,1
2019-11-13 07:39:00,1
2019-11-13 09:06:00,1
2019-11-13 10:08:00,1
2019-11-13 10:15:00,1
2019-11-13 10:18:00,1
2019-11-13 11:03:00,1
2019-11-13 11:36:00,1
2019-11-13 11:49:00,2
2019-11-13 11:51:00,1
2019-11-13 11:59:00,1
2019-11-13 12:13:00,1
2019-11-13 12:18:00,1
2019-11-13 12:52:00,1
2019-11-13 13:09:00,1
2019-11-13 13:15:00,1
2019-11-13 13:55:00,1
2019-11-13 14:05:00,1
2019-11-13 14:09:00,1
2019-11-13 16:36:00,1
2019-11-13 16:42:00,1
2019-11-13 17:24:00,1
2019-11-13 18:55:00,1
2019-11-13 18:56:00,1
2019-11-13 19:02:00,1
2019-11-13 19:18:00,1
2019-11-13 19:25:00,1
2019-11-13 19:34:00,1
2019-11-13 22:03:00,1
2019-11-13 22:08:00,1
2019-11-13 22:28:00,1
2019-11-13 22:34:00,1
2019-11-13 23:01:00,1
2019-11-13 23:22:00,1
2019-11-13 23:44:00,1
2019-11-13 23:48:00,1
2019-11-13 23:50:00,1
