124152,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-11-13 09:01:00,96
2019-11-13 09:02:00,247
2019-11-13 09:03:00,257
2019-11-13 09:04:00,254
2019-11-13 09:05:00,241
2019-11-13 09:06:00,231
2019-11-13 09:07:00,225
2019-11-13 09:08:00,227
2019-11-13 09:09:00,228
2019-11-13 09:10:00,241
2019-11-13 09:11:00,229
2019-11-13 09:12:00,226
2019-11-13 09:13:00,219
2019-11-13 09:14:00,226
2019-11-13 09:15:00,232
2019-11-13 09:16:00,236
2019-11-13 09:17:00,227
2019-11-13 09:18:00,235
2019-11-13 09:19:00,237
2019-11-13 09:20:00,242
2019-11-13 09:21:00,248
2019-11-13 09:22:00,248
2019-11-13 09:23:00,235
2019-11-13 09:24:00,259
2019-11-13 09:25:00,236
2019-11-13 09:26:00,231
2019-11-13 09:27:00,226
2019-11-13 09:28:00,230
2019-11-13 09:29:00,226
2019-11-13 09:30:00,226
2019-11-13 09:31:00,221
2019-11-13 09:32:00,227
2019-11-13 09:33:00,227
2019-11-13 09:34:00,219
2019-11-13 09:35:00,225
2019-11-13 09:36:00,224
2019-11-13 09:37:00,229
2019-11-13 09:38:00,220
2019-11-13 09:39:00,224
2019-11-13 09:40:00,221
2019-11-13 09:41:00,230
2019-11-13 09:42:00,226
2019-11-13 09:43:00,252
2019-11-13 09:44:00,231
2019-11-13 09:45:00,234
2019-11-13 09:46:00,225
2019-11-13 09:47:00,223
2019-11-13 09:48:00,227
2019-11-13 09:49:00,233
2019-11-13 09:50:00,222
2019-11-13 09:51:00,227
2019-11-13 09:52:00,225
2019-11-13 09:53:00,231
2019-11-13 09:54:00,228
2019-11-13 09:55:00,229
2019-11-13 09:56:00,232
2019-11-13 09:57:00,231
2019-11-13 09:58:00,230
2019-11-13 09:59:00,220
2019-11-13 10:00:00,225
2019-11-13 10:01:00,240
2019-11-13 10:02:00,236
2019-11-13 10:03:00,232
2019-11-13 10:04:00,221
2019-11-13 10:05:00,219
2019-11-13 10:06:00,217
2019-11-13 10:07:00,215
2019-11-13 10:08:00,218
2019-11-13 10:09:00,221
2019-11-13 10:10:00,223
2019-11-13 10:11:00,221
2019-11-13 10:12:00,220
2019-11-13 10:13:00,238
2019-11-13 10:14:00,238
2019-11-13 10:15:00,240
2019-11-13 10:16:00,229
2019-11-13 10:17:00,226
2019-11-13 10:18:00,234
2019-11-13 10:19:00,241
2019-11-13 10:20:00,243
2019-11-13 10:21:00,223
2019-11-13 10:22:00,231
2019-11-13 10:23:00,219
2019-11-13 10:24:00,223
2019-11-13 10:25:00,212
2019-11-13 10:26:00,212
2019-11-13 10:27:00,227
2019-11-13 10:28:00,224
2019-11-13 10:29:00,252
2019-11-13 10:30:00,245
2019-11-13 10:31:00,256
2019-11-13 10:32:00,239
2019-11-13 10:33:00,261
2019-11-13 10:34:00,262
2019-11-13 10:35:00,258
2019-11-13 10:36:00,251
2019-11-13 10:37:00,221
2019-11-13 10:38:00,240
2019-11-13 10:39:00,225
2019-11-13 10:40:00,224
2019-11-13 10:41:00,218
2019-11-13 10:42:00,226
2019-11-13 10:43:00,216
2019-11-13 10:44:00,228
2019-11-13 10:45:00,218
2019-11-13 10:46:00,222
2019-11-13 10:47:00,220
2019-11-13 10:48:00,226
2019-11-13 10:49:00,230
2019-11-13 10:50:00,239
2019-11-13 10:51:00,251
2019-11-13 10:52:00,251
2019-11-13 10:53:00,243
2019-11-13 10:54:00,240
2019-11-13 10:55:00,237
2019-11-13 10:56:00,224
2019-11-13 10:57:00,250
2019-11-13 10:58:00,266
2019-11-13 10:59:00,253
2019-11-13 11:00:00,251
2019-11-13 11:01:00,235
2019-11-13 11:02:00,228
2019-11-13 11:03:00,230
2019-11-13 11:04:00,232
2019-11-13 11:05:00,231
2019-11-13 11:06:00,220
2019-11-13 11:07:00,231
2019-11-13 11:08:00,221
2019-11-13 11:09:00,225
2019-11-13 11:10:00,237
2019-11-13 11:11:00,243
2019-11-13 11:12:00,223
2019-11-13 11:13:00,244
2019-11-13 11:14:00,235
2019-11-13 11:15:00,233
2019-11-13 11:16:00,232
2019-11-13 11:17:00,225
2019-11-13 11:18:00,235
2019-11-13 11:19:00,229
2019-11-13 11:20:00,232
2019-11-13 11:21:00,236
2019-11-13 11:22:00,239
2019-11-13 11:23:00,239
2019-11-13 11:24:00,232
2019-11-13 11:25:00,243
2019-11-13 11:26:00,221
2019-11-13 11:27:00,231
2019-11-13 11:28:00,228
2019-11-13 11:29:00,232
2019-11-13 11:30:00,234
2019-11-13 11:31:00,248
2019-11-13 11:32:00,247
2019-11-13 11:33:00,232
2019-11-13 11:34:00,236
2019-11-13 11:35:00,231
2019-11-13 11:36:00,235
2019-11-13 11:37:00,237
2019-11-13 11:38:00,237
2019-11-13 11:39:00,241
2019-11-13 11:40:00,238
2019-11-13 11:41:00,237
2019-11-13 11:42:00,237
2019-11-13 11:43:00,229
